,DTronc,LTronc,DChar,LChar,DChar1,LChar1,DChar2,LChar2,DChar4,LChar4,Sum
666,60.0,50.0,108.0,41.0,82.0,12.5,67.0,31.0,,21.5,0.5467400839085037
667,60.0,50.0,108.0,41.0,82.0,12.5,67.0,31.0,,4.5,0.6363165394505601
668,60.0,50.0,108.0,41.0,82.0,12.5,67.0,31.0,,26.0,0.7236931935519914
669,60.0,50.0,108.0,41.0,82.0,12.5,67.0,31.0,,6.0,0.6774133892984243
670,60.0,50.0,108.0,10.0,71.0,45.0,18.0,27.0,,,0.5156138404797574
671,60.0,50.0,108.0,10.0,71.0,45.0,18.0,3.0,,,0.6105731239048304
672,60.0,50.0,108.0,10.0,71.0,4.5,17.5,17.0,,,0.5841860301758464
673,60.0,50.0,108.0,10.0,71.0,0.0,17.5,17.0,,,0.6621652694544157
674,60.0,50.0,108.0,10.0,71.0,6.5,17.5,13.5,,,0.6564264285917865
675,60.0,50.0,108.0,10.0,71.0,0.0,17.5,13.5,,,0.8684336278953336
676,60.0,50.0,108.0,10.0,71.0,4.0,49.0,8.0,,,0.5898348386653904
677,71.0,48.0,37.0,86.0,32.2,14.0,21.8,2.0,13.7,,0.23005063566360695
678,71.0,48.0,37.0,86.0,32.2,20.0,21.6,49.0,9.31,1.9,0.33091160948699083
679,71.0,48.0,37.0,86.0,32.2,20.0,21.6,49.0,9.8,11.0,0.41762026705861177
680,71.0,48.0,37.0,86.0,32.2,20.0,21.6,49.0,9.8,11.0,0.6072063468561497
681,71.0,48.0,37.0,86.0,42.19,7.0,,,,,0.3393586867215268
682,71.0,48.0,37.0,86.0,42.19,69.0,27.9,4.5,16.65,4.0,0.46217298464521606
683,71.0,48.0,37.0,86.0,42.19,69.0,27.9,7.5,,,0.3180409570758872
684,71.0,48.0,37.0,86.0,19.7,22.0,,,,,0.1450942466033508
685,71.0,48.0,37.0,86.0,19.7,22.0,11.16,12.0,,,0.4470372376615763
686,71.0,48.0,37.0,175.0,62.9,41.0,,,,,0.43825005414793083
687,71.0,48.0,37.0,175.0,62.9,58.0,,,,,0.3596782081708849
688,71.0,48.0,37.0,175.0,62.9,67.0,,,,,0.4791513440106234
689,71.0,48.0,37.0,175.0,62.9,74.0,57.4,2.5,,,0.4008298394408978
690,71.0,48.0,37.0,175.0,62.9,74.0,57.4,5.5,,,0.5206174539137135
691,71.0,48.0,37.0,175.0,62.9,74.0,57.4,5.5,,,0.4924541606330216
692,71.0,48.0,37.0,175.0,62.9,74.0,57.4,13.5,,,0.43582261125360855
693,71.0,48.0,37.0,175.0,62.9,74.0,57.4,13.5,,,0.478060764586672
694,71.0,48.0,37.0,175.0,62.9,74.0,57.4,13.5,,,0.5453312719384953
695,71.0,48.0,37.0,175.0,62.9,74.0,57.4,18.5,10.36,2.3,0.4047550372365427
696,71.0,48.0,37.0,175.0,62.9,74.0,57.4,18.5,22.7,14.5,0.5003343094069821
697,71.0,48.0,37.0,175.0,62.9,74.0,57.4,18.5,22.7,17.5,0.5023512116124945
698,71.0,48.0,37.0,175.0,62.9,74.0,57.4,18.5,22.7,39.5,0.47901690916598516
699,71.0,48.0,37.0,175.0,62.9,74.0,57.4,18.5,15.35,1.0,0.4052737689014747
700,71.0,48.0,37.0,175.0,62.9,74.0,57.4,18.5,15.35,2.2,0.5273480243675159
701,71.0,48.0,37.0,175.0,62.9,74.0,57.4,18.5,20.41,6.7,0.48724071660292745
702,71.0,48.0,37.0,175.0,62.9,74.0,57.4,18.5,20.41,9.7,0.5397308920153129
703,71.0,48.0,37.0,218.0,67.8,12.0,30.27,14.0,,,0.5037194779452984
704,71.0,48.0,37.0,218.0,67.8,12.0,30.27,20.0,,,0.4928765075871455
705,71.0,48.0,37.0,218.0,67.8,12.0,30.27,24.9,,,0.5226898448055673
706,71.0,48.0,37.0,218.0,67.8,12.0,30.27,24.9,,,0.4643456438259793
707,71.0,48.0,37.0,218.0,67.8,12.0,30.27,32.9,,,0.48959789964166756
708,71.0,48.0,37.0,218.0,67.8,12.0,30.27,32.9,,,0.5741845753479361
709,71.0,48.0,37.0,218.0,67.8,12.0,36.8,3.0,,,0.5553694951180657
710,71.0,48.0,37.0,218.0,67.8,12.0,36.8,6.0,,,0.46165591309089915
711,71.0,48.0,37.0,218.0,67.8,12.0,36.8,27.0,,,0.49291620684640935
712,71.0,48.0,37.0,218.0,67.8,12.0,36.8,27.0,,,0.5586236198717515
713,71.0,48.0,37.0,218.0,67.8,51.0,45.5,4.0,,,0.4879383580383899
714,71.0,48.0,37.0,218.0,67.8,51.0,45.5,22.0,,,0.450320036982513
715,71.0,48.0,37.0,218.0,67.8,51.0,45.5,22.0,,,0.45418259780005577
716,71.0,48.0,37.0,218.0,67.8,51.0,45.5,22.0,,,0.5580535789183559
717,71.0,48.0,37.0,218.0,67.8,51.0,45.5,22.0,,,0.5809880074182664
718,71.0,41.0,38.0,134.0,,,,,,,0.4299296970307954
719,71.0,41.0,38.0,134.0,63.5,55.0,24.69,1.5,,,0.39684190146029485
720,71.0,41.0,38.0,134.0,63.5,55.0,24.69,3.5,11.5,6.3,0.41602931137798893
721,71.0,41.0,38.0,134.0,63.5,123.0,31.9,7.0,,,0.5336278908117952
722,71.0,41.0,38.0,134.0,63.5,123.0,31.9,7.0,,,0.39873205098818054
723,71.0,41.0,38.0,134.0,63.5,123.0,31.9,7.0,,,0.4562442121292749
724,71.0,41.0,38.0,134.0,63.5,123.0,31.9,7.0,,,0.431524467374675
725,71.0,41.0,38.0,134.0,63.5,126.0,34.15,3.0,,,0.43366484855967424
726,71.0,41.0,38.0,134.0,63.5,126.0,34.15,21.5,9.57,8.0,0.48754455390105056
727,71.0,41.0,38.0,134.0,63.5,126.0,34.15,21.5,19.71,4.5,0.4924541606330216
728,71.0,41.0,38.0,134.0,78.5,2.0,,,,,0.39941563302796723
729,71.0,41.0,38.0,134.0,78.5,27.0,24.5,3.0,,,0.2102327541404485
730,71.0,41.0,38.0,134.0,78.5,27.0,24.5,3.0,,,0.2922198955115749
731,71.0,41.0,38.0,134.0,78.5,27.0,59.8,37.0,,,0.4775178979469148
732,71.0,41.0,38.0,134.0,78.5,27.0,59.8,48.0,,,0.5133754642129642
733,71.0,41.0,38.0,134.0,78.5,27.0,59.8,48.0,,,0.4439068278231668
734,71.0,41.0,38.0,134.0,78.5,27.0,59.8,67.0,,,0.5193073890127127
735,71.0,41.0,38.0,134.0,78.5,27.0,59.8,67.0,,,0.49878706482506985
736,71.0,41.0,38.0,134.0,78.5,27.0,59.8,67.0,,,0.5114549366046728
737,71.0,41.0,38.0,134.0,78.5,27.0,59.8,85.5,30.5,27.0,0.5656772835991952
738,71.0,41.0,38.0,134.0,78.5,27.0,59.8,85.5,30.5,34.0,0.599861303972678
739,71.0,41.0,38.0,134.0,78.5,27.0,59.8,85.5,30.5,43.0,0.6120041397340101
740,71.0,41.0,38.0,134.0,78.5,27.0,59.8,85.5,41.71,18.0,0.6372685349198418
741,71.0,41.0,38.0,134.0,78.5,27.0,59.8,85.5,41.71,18.0,0.4726818664733826
742,71.0,41.0,38.0,134.0,78.5,27.0,59.8,85.5,41.71,18.0,0.5384634808099513
743,71.0,41.0,38.0,134.0,78.5,27.0,59.8,85.5,41.71,18.0,0.5445228618089137
744,71.0,41.0,38.0,202.0,65.5,12.0,22.6,6.0,,,0.4726738281336834
745,71.0,41.0,38.0,202.0,65.5,12.0,22.6,18.0,,,0.5199799445989872
746,71.0,41.0,38.0,202.0,65.5,18.0,35.8,3.0,12.5,3.5,0.5549215050613635
747,71.0,41.0,38.0,202.0,65.5,18.0,35.8,3.0,,,0.5954865641430052
748,71.0,41.0,38.0,202.0,65.5,29.0,12.38,2.0,,,0.4664338171132859
749,71.0,41.0,38.0,202.0,65.5,29.0,12.38,2.0,,,0.4310858050630162
750,71.0,41.0,38.0,202.0,65.5,59.0,28.9,6.0,,,0.5042973185602567
751,71.0,41.0,38.0,202.0,65.5,59.0,12.38,15.0,,,0.4723157062408764
752,71.0,41.0,38.0,202.0,65.5,59.0,13.38,15.0,,,0.5815010287437458
753,71.0,41.0,38.0,202.0,65.5,63.0,44.25,14.0,,,0.7068545895162105
754,71.0,41.0,38.0,202.0,65.5,63.0,44.25,14.0,14.9,19.0,0.48364294992988066
755,71.0,53.0,31.0,129.0,39.7,30.0,24.4,3.0,,,0.31215969206488936
756,71.0,53.0,31.0,129.0,39.7,30.0,24.4,8.0,,,0.4025112229494233
757,71.0,53.0,31.0,129.0,39.7,30.0,24.4,8.5,,,0.2813595642435359
758,71.0,53.0,31.0,165.0,34.8,9.0,14.3,2.0,,,0.5604726454986619
759,71.0,53.0,31.0,165.0,34.8,14.0,16.6,5.0,6.0,13.0,0.4549953016620605
760,71.0,53.0,31.0,259.0,65.55,14.0,10.12,4.0,,,0.4839727290084527
761,71.0,53.0,31.0,259.0,65.55,31.0,39.23,15.0,,,0.5099501039761518
762,71.0,53.0,31.0,259.0,65.55,31.0,39.23,15.0,,,0.48263166791626155
763,71.0,53.0,31.0,259.0,65.55,31.0,39.23,38.0,17.76,13.0,0.6599892565150179
764,71.0,53.0,31.0,259.0,65.55,31.0,39.23,61.0,17.76,17.0,0.6081667306772877
765,71.0,53.0,31.0,259.0,65.55,31.0,39.23,65.0,,,0.5269267848783756
766,71.0,53.0,31.0,259.0,65.55,31.0,39.23,65.0,13.7,6.0,0.5195761507236302
767,71.0,53.0,31.0,259.0,52.39,2.0,15.1,5.0,,,0.5332130590657177
768,71.0,53.0,31.0,259.0,52.39,2.0,15.1,6.5,,,0.5593470063777871
769,71.0,53.0,31.0,259.0,52.39,2.0,15.1,14.9,,,0.5103644942468535
770,71.0,53.0,31.0,259.0,52.39,32.0,52.7,28.0,15.27,15.0,0.5188014247215121
771,71.0,53.0,31.0,259.0,52.39,32.0,52.7,28.0,15.27,19.0,0.5880713187894816
772,71.0,53.0,31.0,259.0,52.39,32.0,52.7,28.0,12.38,21.5,0.7239955748680548
773,71.0,53.0,31.0,259.0,52.39,32.0,52.7,33.0,20.38,4.0,0.616686265455695
774,71.0,53.0,31.0,259.0,52.39,32.0,52.7,33.0,22.88,6.5,0.5801399747328684
775,71.0,53.0,31.0,259.0,52.39,32.0,52.7,33.0,22.88,19.5,0.5980563535786175
776,71.0,52.0,37.0,87.0,32.22,8.0,20.7,13.0,,,0.45384130383666876
777,71.0,52.0,37.0,87.0,32.22,8.0,20.7,13.0,,,0.41603734971768813
778,71.0,52.0,37.0,87.0,32.22,8.0,20.7,13.0,,,0.4544459619070321
779,71.0,52.0,37.0,98.0,33.5,7.0,13.4,5.0,,,0.3630144227777221
780,71.0,52.0,37.0,98.0,33.5,7.0,13.4,14.0,,,0.45936147807763783
781,71.0,52.0,37.0,143.0,22.3,16.0,17.33,4.0,13.7,13.0,0.3884115998145591
782,71.0,52.0,37.0,143.0,22.3,16.0,17.33,4.0,13.7,21.0,0.45510853732725143
783,71.0,52.0,37.0,143.0,22.3,16.0,17.33,4.0,9.39,13.0,0.4369425766182321
784,71.0,52.0,37.0,184.0,65.8,9.0,13.7,2.5,,,0.4382018241097353
785,71.0,52.0,37.0,184.0,65.8,9.0,22.26,3.0,,,0.33909614691584067
786,71.0,52.0,37.0,184.0,65.8,9.0,22.26,12.5,,,0.44417422929469275
787,71.0,52.0,37.0,184.0,65.8,50.0,11.7,4.0,,,0.5247017172366185
788,71.0,52.0,37.0,184.0,65.8,54.0,26.44,27.0,,,0.4742108141210013
789,71.0,52.0,37.0,184.0,65.8,54.0,26.44,40.0,,,0.4833716807668975
790,71.0,52.0,37.0,202.0,62.73,32.0,29.11,22.0,,,0.43152276198160444
791,71.0,52.0,37.0,202.0,62.73,32.0,29.11,37.0,,,0.3960896218301182
792,71.0,52.0,37.0,202.0,62.73,32.0,29.11,42.0,,,0.4905438163540419
793,71.0,52.0,37.0,202.0,62.73,32.0,29.11,46.0,8.38,4.0,0.5109614676460477
794,71.0,52.0,37.0,202.0,62.73,32.0,29.11,46.0,12.4,16.0,0.4393733190007606
795,71.0,52.0,37.0,202.0,62.73,56.0,13.14,8.5,,,0.4860168364545776
796,71.0,52.0,37.0,202.0,62.73,56.0,13.14,22.0,9.11,10.0,0.526385167759254
797,71.0,52.0,37.0,202.0,62.73,73.0,37.9,1.5,,,0.6410332888232869
798,71.0,52.0,37.0,202.0,62.73,73.0,37.9,26.5,,,0.536878264784438
799,71.0,52.0,37.0,202.0,62.73,73.0,37.9,26.5,,,0.4940944228624564
800,71.0,52.0,37.0,227.0,56.47,17.0,19.06,15.0,,,0.49520959882525495
801,71.0,52.0,37.0,227.0,56.47,17.0,19.06,32.0,9.99,19.0,0.5899528557052335
802,71.0,52.0,37.0,227.0,56.47,17.0,19.06,32.0,9.99,22.5,0.5117661331683531
803,71.0,52.0,37.0,227.0,56.47,17.0,54.17,4.0,,,0.7329146914253483
804,71.0,52.0,37.0,227.0,56.47,17.0,54.17,15.0,,,0.5657706019585294
805,70.0,50.0,35.0,96.0,24.0,5.0,19.7,13.0,,,0.03495008348986561
806,70.0,50.0,35.0,96.0,24.0,5.0,19.7,13.0,,,0.3299312181256626
807,70.0,50.0,35.0,96.0,24.0,5.0,19.7,13.0,14.2,4.0,0.07996957568984298
808,70.0,50.0,35.0,96.0,24.0,5.0,19.7,13.0,14.2,12.0,0.49628778458509293
809,70.0,50.0,35.0,75.0,21.6,3.0,,,,,0.3718932827466759
810,70.0,50.0,35.0,77.0,23.0,9.5,,,,,0.010243225353483598
811,70.0,50.0,35.0,77.0,23.0,9.5,12.27,1.0,,,0.19771197939965185
812,70.0,50.0,35.0,77.0,23.0,9.5,19.44,2.0,8.04,10.0,0.19529615607138412
813,70.0,50.0,35.0,144.0,59.3,23.0,54.1,41.0,,,0.49628778458509293
814,70.0,50.0,35.0,144.0,59.3,23.0,54.1,76.0,,,0.49628778458509293
815,70.0,50.0,35.0,144.0,59.3,23.0,54.1,76.0,,,0.49628778458509293
816,70.0,50.0,35.0,144.0,59.3,23.0,54.1,76.0,9.0,3.0,0.49628778458509293
817,70.0,50.0,35.0,144.0,59.3,23.0,54.1,76.0,10.0,6.0,0.49628778458509293
818,70.0,71.0,40.5,77.0,20.0,7.0,11.6,30.0,,,0.40757350663249026
819,70.0,71.0,40.5,77.0,20.0,9.5,12.5,17.0,,,0.43535481244207164
820,70.0,71.0,40.5,77.0,20.0,9.5,12.5,27.0,,,0.5500577138466394
821,70.0,71.0,40.5,97.0,74.2,74.0,79.8,9.0,7.14,2.0,0.47049285869253255
822,70.0,71.0,40.5,97.0,74.2,74.0,79.8,9.0,10.0,5.0,0.5194297908695523
823,70.0,71.0,40.5,97.0,74.2,74.0,79.8,9.0,10.0,21.0,0.49917671039950773
824,70.0,71.0,40.5,97.0,74.2,74.0,79.8,9.0,2.0,12.77,0.5095919820833448
825,70.0,71.0,40.5,97.0,74.2,74.0,79.8,9.0,2.0,12.77,0.49628778458509293
826,70.0,71.0,40.5,97.0,74.2,74.0,79.8,9.0,16.03,10.0,0.5990696328704701
827,70.0,71.0,40.5,97.0,74.2,74.0,79.8,9.0,16.03,13.3,0.48428016748865876
828,70.0,71.0,40.5,97.0,74.2,74.0,79.8,9.0,16.03,13.3,0.5109866488165455
829,70.0,71.0,40.5,97.0,74.2,74.0,79.8,20.0,,,0.5160855746396834
830,70.0,71.0,40.5,97.0,74.2,74.0,79.8,20.0,19.5,25.7,0.519812788391408
831,70.0,71.0,40.5,97.0,74.2,74.0,79.8,20.0,19.5,38.7,0.5037194779452984
832,70.0,71.0,40.5,97.0,74.2,74.0,79.8,50.0,,,0.486802263653748
833,70.0,71.0,40.5,97.0,74.2,74.0,79.8,65.0,9.04,12.0,0.7067224240169632
834,70.0,71.0,40.5,97.0,74.2,74.0,79.8,65.0,9.18,9.0,0.7157351949066951
835,70.0,71.0,40.5,97.0,74.2,74.0,79.8,67.0,,,0.573948760288052
836,70.0,71.0,40.5,97.0,74.2,74.0,79.8,74.0,30.39,22.0,0.5402144426746079
837,70.0,71.0,40.5,97.0,74.2,74.0,79.8,74.0,30.39,22.0,0.5987565730254529
838,70.0,71.0,40.5,97.0,74.2,74.0,79.8,74.0,30.39,22.0,0.5348596795361438
839,70.0,71.0,40.5,127.0,41.7,4.0,19.5,3.5,,,0.5382773686752554
840,70.0,71.0,40.5,127.0,41.7,4.0,19.5,14.5,,,0.5197149410920119
841,70.0,71.0,40.5,127.0,41.7,4.0,19.5,18.0,,,0.4809096129206851
842,70.0,71.0,40.5,127.0,41.7,4.0,19.5,18.0,,,0.5193122750686044
843,70.0,71.0,40.5,187.0,34.5,12.0,27.5,4.0,11.5,10.0,0.49628778458509293
844,70.0,71.0,40.5,187.0,34.5,12.0,27.5,4.0,11.5,10.0,0.5381053589171444
845,70.0,71.0,40.5,187.0,34.5,12.0,27.5,4.0,,,0.5247016648959987
846,70.0,71.0,40.5,187.0,34.5,12.0,27.5,4.0,,,0.48923549854379966
847,70.0,71.0,40.5,187.0,34.5,63.0,26.4,18.0,20.0,6.0,0.5879262121615124
848,70.0,71.0,40.5,187.0,34.5,63.0,26.4,18.0,20.0,8.5,0.5214010020109124
849,70.0,71.0,40.5,187.0,34.5,63.0,26.4,18.0,20.15,14.0,0.5642715192317546
850,70.0,71.0,40.5,187.0,34.5,63.0,26.4,18.0,20.15,23.0,0.5030512237198421
851,70.0,71.0,40.5,233.0,84.6,16.0,78.46,3.0,,,0.44055268421172056
852,70.0,71.0,40.5,233.0,84.6,16.0,78.46,3.0,,,0.5314693424254493
853,70.0,71.0,40.5,233.0,84.6,16.0,78.46,14.0,,,0.5113306254725453
854,70.0,71.0,40.5,233.0,84.6,16.0,78.46,14.0,,,0.5029148124229929
855,70.0,71.0,40.5,233.0,84.6,16.0,78.46,14.0,46.8,26.0,0.8046763739123178
856,70.0,71.0,40.5,233.0,84.6,16.0,78.46,14.0,46.8,28.0,0.5798261501372964
857,70.0,71.0,40.5,233.0,84.6,16.0,78.46,14.0,46.8,34.0,0.588595688497519
858,70.0,71.0,40.5,233.0,84.6,24.0,,,,,0.5029148124229929
859,70.0,71.0,40.5,233.0,84.6,48.0,40.5,15.0,18.19,6.0,0.5085474710791312
860,70.0,71.0,40.5,233.0,84.6,48.0,40.5,15.0,18.19,6.0,0.5300747803734881
861,70.0,59.0,33.0,108.0,69.8,3.0,18.6,9.0,,,0.35197314788780754
862,70.0,59.0,33.0,108.0,69.8,3.0,18.6,40.0,,,0.4917444632828619
863,70.0,59.0,33.0,108.0,69.8,3.0,18.6,40.0,,,0.19199460464485624
864,70.0,59.0,33.0,108.0,69.8,12.0,36.86,13.0,11.16,16.0,0.4067564702941088
865,70.0,59.0,33.0,108.0,69.8,12.0,36.86,13.0,11.16,30.0,0.3774031208042061
866,70.0,59.0,33.0,108.0,69.8,12.0,36.86,13.0,11.16,50.3,0.384186927353675
867,70.0,59.0,33.0,108.0,69.8,12.0,36.86,13.0,14.7,2.9,0.47541379323460986
868,70.0,59.0,33.0,108.0,69.8,12.0,36.86,13.0,14.7,2.9,0.296376999157027
869,70.0,59.0,33.0,108.0,69.8,12.0,36.86,13.0,13.8,8.0,0.4562782396762253
870,70.0,59.0,33.0,108.0,69.8,14.5,23.7,29.0,,,0.46140047248170746
871,70.0,59.0,33.0,108.0,69.8,14.5,23.7,80.0,,,0.4634862018300242
872,70.0,59.0,33.0,108.0,69.8,14.5,23.7,80.0,,,0.40157839360716807
873,70.0,59.0,33.0,230.0,84.4,15.0,65.71,15.0,11.6,11.0,0.3790954312496415
874,70.0,59.0,33.0,230.0,84.4,15.0,65.71,15.0,11.6,14.0,0.7349272698211092
875,70.0,59.0,33.0,230.0,84.4,15.0,65.71,15.0,29.76,21.0,0.5373006933948389
876,70.0,59.0,33.0,230.0,84.4,15.0,65.71,15.0,29.76,21.0,0.5650737114239268
877,70.0,59.0,33.0,230.0,84.4,15.0,65.71,15.0,29.76,21.0,0.5125707986906586
878,70.0,59.0,33.0,230.0,84.4,15.0,65.71,18.0,15.7,7.0,0.5625954081394166
879,70.0,59.0,33.0,230.0,84.4,15.0,65.71,18.0,32.28,5.0,0.6134574788542755
880,70.0,59.0,33.0,230.0,84.4,15.0,65.71,18.0,32.28,20.0,0.4998954075595272
881,70.0,59.0,33.0,230.0,84.4,15.0,65.71,18.0,32.28,31.0,0.7124667608315057
882,70.0,59.0,33.0,230.0,84.4,15.0,65.71,18.0,32.28,36.0,0.5101568021237421
883,70.0,59.0,33.0,230.0,84.4,15.0,65.71,18.0,32.28,36.0,0.3848114321077265
884,70.0,59.0,33.0,230.0,84.4,15.0,65.71,18.0,32.28,36.0,0.5471714161497943
885,70.0,59.0,33.0,230.0,84.4,15.0,65.71,18.0,26.02,27.0,0.5528455426642839
886,70.0,59.0,33.0,230.0,84.4,15.0,65.71,18.0,26.02,31.0,0.5240036034130543
887,70.0,57.0,35.0,129.0,21.9,2.0,18.7,34.0,,,0.23196620072138963
888,70.0,57.0,35.0,129.0,21.9,2.0,18.7,53.0,,,0.4151537833427058
889,70.0,57.0,35.0,129.0,21.9,2.0,18.7,57.0,,,0.4545809113913589
890,70.0,57.0,35.0,129.0,21.9,9.0,,,,,0.2167626106249967
891,70.0,57.0,35.0,129.0,21.9,9.0,,,,,0.34165148431172876
892,70.0,57.0,35.0,129.0,54.08,0.0,,,,,0.31671121984273853
893,70.0,57.0,35.0,129.0,54.08,4.0,17.0,6.0,,,0.43292728734640407
894,70.0,57.0,35.0,129.0,54.08,4.0,17.0,20.5,,,0.36356209335956324
895,70.0,57.0,35.0,129.0,54.08,4.0,17.0,36.5,,,0.396521360869719
896,70.0,57.0,35.0,129.0,54.08,4.0,17.0,50.5,,,0.49628778458509293
897,70.0,57.0,35.0,191.0,36.6,15.0,19.3,8.0,,,0.547764150053389
898,70.0,57.0,35.0,191.0,36.6,15.0,19.3,8.0,,,0.4908448295884106
899,70.0,57.0,35.0,191.0,36.6,15.0,19.3,8.0,,,0.4678565345223803
900,70.0,57.0,35.0,191.0,36.6,15.0,19.3,8.0,,,0.44332443600942273
901,70.0,57.0,35.0,191.0,36.6,19.0,,,,,0.4902925557588632
902,70.0,57.0,35.0,191.0,36.6,40.0,,19.0,14.9,10.0,0.5864409655589341
903,70.0,57.0,35.0,199.0,66.9,10.0,17.4,8.5,7.21,6.0,0.48873513410651326
904,70.0,57.0,35.0,199.0,81.9,60.0,65.06,10.0,,,0.48106252857014686
905,70.0,57.0,35.0,199.0,81.9,60.0,65.06,10.0,14.24,2.0,0.4319874525935271
906,70.0,57.0,35.0,199.0,81.9,60.0,65.06,10.0,18.45,19.0,0.4965766731462109
907,70.0,57.0,35.0,199.0,81.9,60.0,65.06,10.0,18.45,27.0,0.5978302369406017
908,70.0,57.0,35.0,199.0,81.9,60.0,65.06,10.0,18.45,37.0,0.5238361160029354
909,70.0,57.0,35.0,199.0,81.9,60.0,65.06,38.0,7.4,1.0,0.4855323998111726
910,70.0,57.0,35.0,199.0,81.9,60.0,65.06,38.0,27.95,11.0,0.5536087403282381
911,70.0,57.0,35.0,199.0,81.9,60.0,65.06,38.0,27.95,11.0,0.49628778458509293
912,70.0,57.0,35.0,199.0,81.9,60.0,65.06,38.0,14.9,8.5,0.4857573064834311
913,70.0,57.0,35.0,199.0,81.9,60.0,65.06,38.0,14.9,8.5,0.4891836937948201
914,70.0,57.0,35.0,199.0,81.9,66.0,58.44,5.0,,,0.6038416885381727
915,70.0,57.0,35.0,199.0,81.9,66.0,58.44,12.0,,,0.3878351841179092
916,70.0,57.0,35.0,199.0,81.9,66.0,58.44,23.0,,,0.5208090693574262
917,70.0,57.0,35.0,199.0,81.9,66.0,58.44,48.0,10.7,7.0,0.6039030499331116
918,70.0,57.0,35.0,199.0,81.9,66.0,58.44,51.2,16.73,13.0,0.5407340919713504
919,70.0,57.0,35.0,199.0,81.9,66.0,58.44,51.2,16.73,16.0,0.6660438036254565
920,70.0,57.0,35.0,199.0,81.9,66.0,58.44,51.2,16.73,18.0,0.5477050768069156
921,70.0,57.0,35.0,199.0,81.9,66.0,58.44,62.2,26.77,10.0,0.6229386640189248
922,71.0,54.0,31.0,143.0,34.18,6.8,26.88,14.0,16.0,5.5,0.3274695869585509
923,71.0,54.0,31.0,143.0,34.18,6.8,26.88,14.0,16.0,5.5,0.4113571492306679
924,71.0,54.0,31.0,143.0,34.18,6.8,26.88,14.0,,,0.36112218478538605
925,71.0,54.0,31.0,143.0,34.18,6.8,26.88,14.0,21.96,4.8,0.40496126665059795
926,71.0,54.0,31.0,143.0,34.18,6.8,26.88,14.0,21.96,18.8,0.2562486225391112
927,71.0,54.0,31.0,143.0,34.18,6.8,26.88,14.0,21.96,27.4,0.3683923324025914
928,71.0,54.0,31.0,143.0,34.18,6.8,31.3,28.08,,,0.34841811038847437
929,71.0,54.0,31.0,143.0,34.18,6.8,31.3,28.08,,,0.39948050047321126
930,71.0,54.0,31.0,143.0,34.18,6.8,31.3,28.08,,,0.347764604216219
931,71.0,54.0,31.0,143.0,64.82,16.3,24.77,2.5,,,0.49095832781436044
932,71.0,54.0,31.0,143.0,64.82,32.86,22.8,19.0,,,0.49628778458509293
933,71.0,54.0,31.0,143.0,64.82,32.86,22.8,19.0,18.2,20.0,0.3956307269851276
934,71.0,54.0,31.0,143.0,64.82,32.86,22.8,19.0,18.2,23.0,0.446507343557765
935,71.0,54.0,31.0,143.0,64.82,32.86,22.8,19.0,9.0,10.0,0.21841510093763594
936,71.0,54.0,31.0,143.0,64.82,32.86,22.8,19.0,,,0.3993947414734047
937,71.0,62.0,35.0,105.0,66.62,2.0,31.1,6.0,,,0.536017330884238
938,71.0,62.0,35.0,105.0,66.62,2.0,31.1,6.0,,,0.42383539892909794
939,71.0,62.0,35.0,105.0,66.62,2.0,31.1,6.0,,,0.43931638148665253
940,71.0,62.0,35.0,105.0,66.62,2.0,31.1,6.0,16.05,6.0,0.603130537769603
941,71.0,62.0,35.0,105.0,66.62,2.0,31.1,6.0,16.05,6.0,0.4148584856231772
942,71.0,62.0,35.0,105.0,66.62,2.0,31.1,6.0,16.05,6.0,0.5004602485791394
943,71.0,62.0,35.0,105.0,66.62,53.0,71.87,10.0,26.49,13.0,0.5259091858484634
944,71.0,62.0,35.0,105.0,66.62,53.0,71.87,10.0,26.49,22.0,0.5592413989843765
945,71.0,62.0,35.0,105.0,66.62,53.0,71.87,10.0,26.49,22.0,0.6151281755468921
946,71.0,62.0,35.0,105.0,66.62,53.0,71.87,11.0,,,0.49628778458509293
947,71.0,62.0,35.0,105.0,66.62,53.0,71.87,13.0,,,0.5037194779452984
948,71.0,62.0,35.0,105.0,66.62,53.0,71.87,68.0,36.4,10.0,0.6221297345131026
949,71.0,62.0,35.0,105.0,66.62,53.0,71.87,68.0,36.4,18.0,0.5051783792202136
950,71.0,62.0,35.0,105.0,66.62,53.0,71.87,68.0,36.4,43.0,0.6139991531808325
951,71.0,62.0,35.0,105.0,66.62,53.0,71.87,68.0,36.4,55.0,0.49628778458509293
952,71.0,62.0,35.0,110.0,53.03,24.0,16.5,7.0,,,0.4840807239253858
953,71.0,62.0,35.0,110.0,53.03,24.0,16.5,12.0,,,0.5393085680861518
954,71.0,62.0,35.0,110.0,53.03,43.0,21.66,8.0,,,0.4842811906593687
955,71.0,62.0,35.0,110.0,53.03,43.0,21.66,12.0,,,0.4951642710597408
956,71.0,62.0,35.0,110.0,53.03,43.0,21.66,19.0,,,0.4932588261553271
957,71.0,62.0,35.0,110.0,53.03,43.0,21.66,32.0,,,0.49628778458509293
958,71.0,62.0,35.0,110.0,53.03,43.0,21.66,36.0,,,0.4787748467538284
959,71.0,62.0,35.0,110.0,53.03,43.0,21.66,57.0,,,0.48984954259791325
960,71.0,62.0,35.0,110.0,53.03,43.0,21.66,62.5,,,0.4806240232803475
