Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Varieté SPRING BRIGHT : Arbre10/ligne7,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42
Tronc,,charpant,,1er ss charpante,,2ème ss charpante,,3ème ss charpante,,4ème ss charpante,,5ème ss charpante,,Rameaux,,,Fruit 1 ,,Fruit 2,,Fruit 3,,Fruit 4,,Fruit 5,,Fruit 6,,Fruit 7,,Fruit 8,,Fruit 9,,Fruit 10,,Fruit 11,,,,Chiffons ,
Diam,Long,Diam,Long,Diam,Long,Diam,Long,Diam,Long,Diam,Long,Diam,Long,N° ram,Diam,Long,Poids ,diamètre ,Poids ,diamètre ,Poids ,diamètre ,Poids ,diamètre ,Poids ,diamètre ,Poids ,diamètre ,Poids ,diamètre ,Poids ,diamètre ,Poids ,diamètre ,Poids ,diamètre ,Poids ,diamètre ,Nbre_fruit,RDT,Poids ,diamètre 
69.5,63,37.6,90,38.48,5,31.19,9.5,13.44,15,,,,,R66,4.42,38,75,50.63,90,54.3,,,,,,,,,,,,,,,,,,,2,165,,
69.5,63,37.6,90,38.48,5,31.19,9.5,13.44,23,,,,,R67,5.7,42.5,93,53.86,103,54.52,103,56.26,128,60.18,,,,,,,,,,,,,,,4,427,,
69.5,63,37.6,90,38.48,63,,,,,,,,,R68,5.7,25,155,66.99,173,69.1,,,,,,,,,,,,,,,,,,,2,328,,
69.5,63,37.6,90,38.48,63,18.46,13,,,,,,,R69,5.5,35,144,63.07,127,60.39,134,62.88,,,,,,,,,,,,,,,,,3,405,,
69.5,63,37.6,90,38.48,63,18.46,43,9.88,6,,,,,R70,4.7,15.5,139,68.44,136,68.81,,,,,,,,,,,,,,,,,,,2,275,,
69.5,63,37.6,100,77.7,10,,,,,,,,,R71,9.5,91,100,55.13,120,59.17,124,59.3,115,58.91,108,64.42,,,,,,,,,,,,,5,567,,
69.5,63,37.6,100,77.7,12,18.7,12,,,,,,,R72,9.7,103,132,61.05,113,58.16,117,69.1,110,57.62,166,67.81,121,56.74,125,60.04,136,62.39,,,,,,,8,1020,,
69.5,63,37.6,100,77.7,12,18.7,15,,,,,,,R73,5.9,30,168,67.81,137,62.64,,,,,,,,,,,,,,,,,,,2,305,,
69.5,63,37.6,100,77.7,12,18.7,44.5,,,,,,,R74,5.3,23.5,106,57.09,76,50.62,107,58.96,,,,,,,,,,,,,,,,,3,289,,
69.5,63,37.6,100,77.7,12,18.7,53.2,,,,,,,R75,5.25,28,122,57.96,93,56.32,,,,,,,,,,,,,,,,,,,2,215,,
69.5,63,37.6,100,77.7,12,18.7,66.7,,,,,,,R76,5.6,21,151,65.62,,,,,,,,,,,,,,,,,,,,,1,151,,
69.5,63,37.6,100,77.7,62,27.77,8,,,,,,,R77,6,27,121,59.69,148,63.2,,,,,,,,,,,,,,,,,,,2,269,,
69.5,63,37.6,100,77.7,62,27.77,30,,,,,,,R78,6.6,32,,,,,,,,,,,,,,,,,,,,,,,0,0,,
69.5,63,37.6,100,77.7,62,27.77,44,26.6,7,,,,,R79,7.33,44,182,71.3,163,67.7,176,69.13,,,,,,,,,,,,,,,,,3,521,,
69.5,63,37.6,100,77.7,62,27.77,44,26.6,7,,,,,R80,13.5,98,141,62.1,128,61.17,,,,,,,,,,,,,,,,,,,2,269,,
69.5,63,37.6,100,77.7,62,27.77,44,26.6,15,18.28,10.5,,,R81,5.99,34,129,63.45,121,58.14,,,,,,,,,,,,,,,,,,,2,250,,
69.5,63,37.6,100,77.7,62,27.77,44,26.6,15,18.28,37.5,,,R82,7,55,188,76.6,172,69.43,164,65.29,,,,,,,,,,,,,,,,,3,524,,
69.5,63,37.6,170,18.19,10,14.8,7,,,,,,,R83,10.5,102,145,62.79,149,64.55,162,66.99,126,60.83,140,70.32,182,69.24,166,67.19,103,57.65,,,,,,,8,1173,,
69.5,63,37.6,170,18.19,18,14.8,3,,,,,,,R84,6.49,48,167,66.81,,,,,,,,,,,,,,,,,,,,,1,167,,
69.5,63,37.6,235,97.14,10.2,13.9,12,,,,,,,R85,8.15,55,146,63.23,193,71.64,,,170,67.69,,,,,,,,,,,,,,,3,509,,
