DTronc,LTronc,DChar,LChar,DChar1,LChar1,DChar2,LChar2,DChar3,LChar3,DChar4,LChar4,NumRam,DRam,LRam,PFr1,DFr1,PFr2,DFr2,PFr3,DFr3,PFr4,DFr4,PFr6,DFr6,DChar5,LChar5,PFr5,DFr5,year
59.5,31,33,80,47,53,,,,,0,0,R57,7,4.5,194,72,,,,,,,,,0,0,,,2019
59.5,31,33,80,47,28,13,1,,,0,0,R58,6,49,196,71,122,62,,,,,,,0,0,,,2019
59.5,31,33,80,47,-2,,,,,0,0,R59,7,63,130,62.5,106,57,,,,,,,0,0,,,2019
59.5,31,33,3,13,5,,,,,0,0,R60,7,76,204,74,,,,,,,,,0,0,,,2019
59.5,31,33,3,13,34,,,,,0,0,R61,8,83,168,69,218,71.5,120,58.5,,,,,0,0,,,2019
59.5,31,33,3,13,2,,,,,0,0,R62,4.5,22.5,128,62,,,,,,,,,0,0,,,2019
59.5,31,33,64,,,,,,,0,0,R63,5,27.5,142,62,120,57.5,,,,,,,0,0,,,2019
59.5,31,33,0,,,,,,,0,0,R64,10.5,104,250,78,132,62,160,66,148,65,,,0,0,,,2019
59.5,31,33,16.5,18,14,,,,,0,0,R65,6,24,112,56,176,68,,,,,,,0,0,,,2019
59.5,31,33,16.5,18,24,,,,,0,0,R66,9,62,176,69,184,68,172,67,,,,,0,0,,,2019
59.5,31,33,0,,,,,,,0,0,R67,6,37,162,65.5,138,63,,,,,,,0,0,,,2019
59.5,31,33,20,,,,,,,0,0,R68,5.5,32,114,59,98,53,,,,,,,0,0,,,2019
59.5,31,33,9,12,4.5,,,,,0,0,R69,8,70,156,66,140,61.5,176,68,138,62.5,,,0,0,,,2019
59.5,31,33,40,,,,,,,0,0,R70,9,50,126,60,128,60,134,60.5,124,61.5,,,0,0,176,71,2019
59.5,31,33,1.5,,,,,,,0,0,R71,11.5,79,174,68,120,67,166,64,,,,,0,0,,,2019
59.5,31,33,10,19,8.5,,,,,0,0,R72,7,29,162,60.5,138,62,,,,,,,0,0,,,2019
59.5,31,33,-52,,,,,,,0,0,R73,6.5,78,142,61,92,52,102,55.5,,,,,0,0,,,2019
59.5,31,33,40,40,9,,,,,0,0,R74,8,65,148,66,160,64,172,67,,,,,0,0,,,2019
59.5,31,36,85,,,,,,,0,0,R75,6,1,130,62.5,,,,,,,,,0,0,,,2019
59.5,31,36,58,52,6,,,,,0,0,R76,7.5,40,140,65,98,56,,,,,,,0,0,,,2019
59.5,31,36,58,52,9.5,,,,,0,0,R77,12,99,156,65,204,73,134,60,,,,,0,0,,,2019
59.5,31,36,58,52,29,,,,,0,0,R78,7,40,94,53,124,63,,,,,,,0,0,,,2019
59.5,31,36,58,52,52,,,,,0,0,R79,7,40,94,55,12,60,140,61,,,,,0,0,,,2019
59.5,31,36,58,52,7,,,,,0,0,R80,10,77,170,68,108,55,172,70,168,67,,,0,0,,,2019
59.5,31,36,58,11,3,,,,,0,0,R81,5.5,51.5,172,70,184,69.5,,,,,,,0,0,,,2019
59.5,31,36,58,11,40.5,,,,,0,0,R82,12,70.5,132,59,166,69,126,60,156,61.5,,,0,0,,,2019
59.5,31,36,58,11,0,,,,,0,0,R83,8.5,78,134,63,148,63,,,,,,,0,0,,,2019
59.5,31,36,58,11,,,,,,0,0,R84,,,150,63,222,77,,,,,,,0,0,,,2019
59.5,31,36,58,11,8,,,,,0,0,R85,16.5,139,138,62,190,71,162,68.5,,,,,0,0,,,2019
59.5,31,36,0,40,16,,,,,0,0,R86,4.5,8,140,58,,,,,,,,,0,0,,,2019
59.5,31,36,0,40,43,,,,,0,0,R87,7,1,132,58.5,,,,,,,,,0,0,,,2019
59.5,31,36,0,40,-3.5,8,4,,,0,0,R88,5,29,162,64.5,,,,,,,,,0,0,,,2019
59.5,31,36,0,40,26,,,,,0,0,R89,10,8.5,,,,,,,,,,,0,0,,,2019
59.5,31,36,0,40,26,10,8,,,0,0,R90,6.5,52,130,60,,,,,,,,,0,0,,,2019
59.5,31,36,0,40,32,,,,,0,0,R91,22,48,132,64,,,,,,,,,0,0,,,2019
59.5,31,36,0,40,32,22,16,,,0,0,R92,8,49,,,,,,,,,,,0,0,,,2019
59.5,31,36,0,40,32,22,26,,,0,0,R93,8,49,,,,,,,,,,,0,0,,,2019
59.5,31,36,0,40,32,22,7,,,0,0,R94,10,49,180,69,,,,,,,,,0,0,,,2019
59.5,31,36,53,,,,,,,0,0,R95,6,31,172,69.5,90,52.5,,,,,,,0,0,,,2019
59.5,31,36,38,5,2,,,,,0,0,R96,5.5,26,128,60,134,61.5,136,63.5,146,65,,,0,0,,,2019
59.5,31,36,10,,,,,,,0,0,R97,9,58,,,,,,,,,,,0,0,,,2019
59.5,31,36,15.5,,,,,,,0,0,R98,15,152,130,60,66,49,,,,,,,0,0,,,2019
59.5,31,36,15.5,38,73,,,,,0,0,R99,8,20,204,71,,,,,,,,,0,0,,,2019
59.5,31,36,15.5,38,20,9,3,,,0,0,R100,8,27,132,63.5,,,,,,,,,0,0,,,2019
59.5,31,36,15.5,38,16.5,,,,,0,0,R101,6,6,134,72,,,,,,,,,0,0,,,2019
59.5,31,36,15.5,38,3.5,,,,,0,0,R102,8,15.5,132,71.5,,,,,,,,,0,0,,,2019
59.5,31,36,15.5,38,,,,,,0,0,R103,,,164,67,202,70.5,160,67.5,210,71,,,0,0,170,69,2019
59.5,31,36,15.5,38,7,,,,,0,0,R104,9,70,150,65,136,64,134,60.5,,,,,0,0,,,2019
59.5,31,36,31,12,1,,,,,0,0,R105,5.5,48,162,68,124,56.5,,,,,,,0,0,,,2019
59.5,31,36,0,9,6.5,,,,,0,0,R106,6,48,132,61,128,59,,,,,,,0,0,,,2019
59.5,31,36,22,,,,,,,0,0,R107,11,100,162,70,162,67,134,63.5,146,65,,,0,0,,,2019
59.5,31,36,19,,,,,,,0,0,R108,10,56,118,57,124,59,166,66.5,140,60.5,170,66,0,0,158,69,2019
59.5,31,36,0,39,1.5,,,,,0,0,R109,7,45,120,61.5,112,58,,,,,,,0,0,,,2019
59.5,31,36,-16,,,,,,,0,0,R110,18,58,140,62.5,92,52.5,168,69,,,,,0,0,,,2019
59.5,31,36,-16,18,58,,,,,0,0,R111,8,30,226,74,,,,,,,,,0,0,,,2019
59.5,31,36,-16,18,-3.5,,,,,0,0,R112,11,54,196,70,196,72,202,74,176,70,,,0,0,,,2019
59.5,31,36,-16,18,-3.5,22,28,,,0,0,R113,13,71,198,66,166,68,226,63.5,202,71,,,0,0,164,71.5,2019
59.5,31,36,13,39,23,29,10,,,0,0,R114,22,125,142,57.5,112,64,190,70,182,72,,,0,0,242,75.5,2019
59.5,31,36,,,,,,,,0,0,R115,,,148,62,,,,,,,,,0,0,,,2019
69,34,34,48,,,,,,,,,R1,5,11,160,68.5,,,,,,,,,0,0,,,2019
69,34,34,9,55,22,,,,,,,R2,8,91,150,64,104,56,,,,,,,0,0,,,2019
69,34,34,9,55,25,,,,,,,R3,6,28,,,,,,,,,,,0,0,,,2019
69,34,34,9,55,9.5,,,,,,,R4,8,59.5,120,58,,,,,,,,,0,0,,,2019
69,34,34,9,55,6.5,,,,,,,R5,10,22,160,68,154,63.5,106,56.5,,,,,0,0,,,2019
69,34,34,9,55,12,,,,,,,R6,7.5,63,124,60,166,66,,,,,,,0,0,,,2019
69,34,34,9,55,8,,,,,,,R7,13,75,92,50.5,58,47.5,,,,,,,0,0,,,2019
69,34,34,9,55,8,34,10,,,,,R8,13,105,,,,,,,,,,,0,0,,,2019
69,34,34,,,,,,,,,,R9,,,,,,,,,,,,,0,0,,,2019
69,34,34,67,6.5,4.5,,,,,,,R10,5,25,120,60,86,55,,,,,,,0,0,,,2019
69,34,34,44,,,,,,,,,R11,6,26,108,56.5,110,60,,,,,,,0,0,,,2019
69,34,34,44,57,3,32,11,,,,,R12,4.5,32,124,58,,,,,,,,,0,0,,,2019
69,34,34,44,57,3,32,4,,,,,R13,9,89.5,126,59,118,58,98,56,118,56.5,,,0,0,,,2019
69,34,34,44,57,3,32,13,,,,,R14,8.5,85,90,52,144,61,116,59,90,53,,,0,0,98,54,2019
69,34,34,44,,,,,,,,,R15,,,,,,,,,,,,,0,0,,,2019
69,34,34,44,57,72,30,39,,,,,R16,10,61,210,66,188,59,,,,,,,0,0,,,2019
69,34,34,39,,,,,,,,,R17,9,110,142,60,156,70.5,132,69,,,,,0,0,,,2019
69,34,34,11,,,,,,,,,R18,9,72,146,65,,,,,,,,,0,0,,,2019
69,34,34,15,,,,,,,,,R19,9,61,156,66.5,174,66,,,,,,,0,0,,,2019
69,34,34,16,55,37,,,,,,,R20,12,17,128,62,146,69,,,,,,,0,0,,,2019
69,34,34,16,55,2,,,,,,,R21,7,40,132,61,112,57,158,69,162,65.5,,,0,0,,,2019
69,34,34,16,55,17,,,,,,,R22,12,93,204,70.5,130,62,200,71.5,136,56.5,,,0,0,,,2019
69,34,34,13,,,,,,,,,R23,5.5,52,182,67,76,49,,,,,,,0,0,,,2019
69,34,37,85,38,10,,,,,,,R24,5,27,126,62,,,,,,,,,0,0,,,2019
69,34,37,85,38,18,,,,,,,R25,6,45.5,,,,,,,,,,,0,0,,,2019
69,34,37,85,38,8,,,,,,,R26,12.5,77,120,58,110,58,76,48,,,,,0,0,,,2019
69,34,37,85,38,5,,,,,,,R27,5,59,82,48,,,,,,,,,0,0,,,2019
69,34,37,85,38,31,,,,,,,R28,10.5,113.5,132,61.5,102,55,156,65,144,61,,,0,0,,,2019
69,34,37,85,38,31,,,,,,,R29,8,56,130,60.5,,,,,,,,,0,0,,,2019
69,34,37,85,38,21,18,4,,,,,R30,5,27,114,58.5,104,52.5,,,,,,,0,0,,,2019
69,34,37,27,,,,,,,,,R31,11.5,67,132,63.5,122,59.5,,,,,,,0,0,,,2019
69,34,37,68,55,36.5,,,,,,,R32,7,45.5,152,68,,,,,,,,,0,0,,,2019
69,34,37,68,15.5,,,,,,,,R33,7,59,106,55.5,,,,,,,,,0,0,,,2019
69,34,37,68,15.5,33,,,,,,,R34,9,90,190,72,134,63.5,,,,,,,0,0,,,2019
69,34,37,68,15.5,24,12,11.5,,,,,R35,6,40,188,69,116,60.5,,,,,,,0,0,,,2019
69,34,37,68,15.5,22,,,,,,,R36,7,63,130,66,124,60,186,68,80,49,,,0,0,,,2019
69,34,37,68,15.5,-9,,,,,,,R37,8,1.5,86,48,,,,,,,,,0,0,,,2019
69,34,37,68,15.5,13,29,7,,,,,R38,11,41,152,49,166,66,,,,,,,0,0,,,2019
69,34,37,68,15.5,,,,,,,,R39,,,154,67,,,,,,,,,0,0,,,2019
69,34,37,68,15.5,-13,,,,,,,R40,11,101,106,56.5,112,54,176,68,118,58,,,0,0,88,49,2019
69,34,37,5,,,,,,,,,R41,5,25,96,52,,,,,,,,,0,0,,,2019
69,34,37,36,40,19,,,,,,,R42,6,3,74,50,82,47,,,,,,,0,0,,,2019
69,34,37,36,40,19,6,2.5,,,,,R43,6,31,104,46,76,61,,,,,,,0,0,,,2019
69,34,37,36,40,48,38,9,,,,,R44,8,45.5,146,65,98,57,118,55,,,,,0,0,,,2019
69,34,37,36,40,48,38,14,28,4,,,R45,6.5,4,166,64,,,,,,,,,0,0,,,2019
69,34,37,36,40,48,38,14,28,6,14,4,R46,8,57,164,62,132,60,124,61.5,112,56,,,0,0,,,2019
69,34,37,36,40,48,38,14,28,6,20,4.5,R47,12,76,182,64,152,66,182,70,146,64,,,0,0,200,76,2019
69,34,37,40,,,,,,,,,R48,5,32,130,69,,,,,,,,,0,0,,,2019
69,34,37,8.5,15,7,,,,,,,R49,7,53,106,56,,,,,,,,,0,0,,,2019
69,34,37,61,,,,,,,,,R50,8.5,34.5,154,62,,,,,,,,,0,0,,,2019
69,34,37,,,,,,,,,,R51,,,106,53,,,,,,,,,0,0,,,2019
69,34,37,20,,,,,,,,,R52,7,68.5,104,64,106,58,,,,,,,0,0,,,2019
69,34,37,20,53,12,,,,,,,R53,7.5,62,140,67,134,60,142,63,124,52,,,0,0,,,2019
69,34,37,-82,21.5,20,,,,,,,R54,7.5,66,,,,,,,,,,,0,0,,,2019
69,34,37,65,53.5,13,44,7,,,,,R55,8,64,108,64,154,62,136,59,110,58,,,0,0,,,2019
69,34,37,23,,,,,,,,,R56,9,96,160,66,66,47.5,,,,,,,0,0,,,2019
69,34,28.5,30,,,,,,,,,R57,10,89,194,70.5,106,56,136,61,,,,,0,0,,,2019
69,34,28.5,35,14.5,4.5,,,,,,,R58,7.5,81,186,70,104,51,,,,,,,0,0,,,2019
69,34,28.5,0,,,,,,,,,R59,7,77,168,65,108,57,92,49,,,,,0,0,,,2019
69,34,28.5,28,48.5,66.5,,,,,,,R60,6,40,138,61.5,61,38,,,,,,,0,0,,,2019
69,34,28.5,28,48.5,18.5,17.5,4,,,,,R61,5,62,160,55,108,44,100,56,,,,,0,0,,,2019
69,34,28.5,28,48.5,15,,,,,,,R62,9.5,80,146,60,182,65,,,,,,,0,0,,,2019
69,34,28.5,28,48.5,32,,,,,,,R63,15,74,188,57,196,69,,,,,,,0,0,,,2019
69,34,28.5,28,48.5,14,,,,,,,R64,9,53.5,220,71.5,172,69.5,,,,,,,0,0,,,2019
69,34,28.5,28,48.5,11,,,,,,,R65,6.5,14.5,164,61.5,55,39,,,,,,,0,0,,,2019
69,34,28.5,28,48.5,-7,,,,,,,R66,9,91,154,62,140,63.5,194,68,,,,,0,0,,,2019
69,34,28.5,28,48.5,46,,,,,,,R67,12,7,,,,,,,,,,,0,0,,,2019
69,34,28.5,28,48.5,46,12,7,,,,,R68,9,55,142,63,160,67,,,,,,,0,0,,,2019
69,34,28.5,28,48.5,9,,,,,,,R69,22,103,92,43,,,,,,,,,0,0,,,2019
69,34,28.5,28,48.5,-55,,,,,,,R70,15,65,160,65,124,53,86,40,,,,,0,0,,,2019
69,34,28.5,28,48.5,-14,,,,,,,R71,15,129,192,67,184,67,192,55,116,67,,,0,0,,,2019
69,34,28.5,40,,,,,,,,,R72,,,158,63,176,66.5,,,,,,,0,0,,,2019
69,34,28.5,40,,,,,,,,,R73,7.5,54,174,62,,,,,,,,,0,0,,,2019
69,34,28.5,33,20,2.5,,,,,,,R74,5.5,54,158,67,38,41.5,,,,,,,0,0,,,2019
69,34,28.5,33,20,3,,,,,,,R75,10,132,166,64,92,52,120,51,142,56,74,46,0,0,116,54,2019
69,34,28.5,17,,,,,,,,,R76,13.5,120,164,63,,,,,,,,,0,0,,,2019
69,34,28.5,17,,,,,,,,,R77,5,14,164,63,,,,,,,,,0,0,,,2019
69,34,28.5,0,,,,,,,,,R78,8,70,142,69,180,69,152,55,,,,,0,0,,,2019
69,34,28.5,20,,,,,,,,,R79,6,70,156,56,68,64.5,,,,,,,0,0,,,2019
69,34,28.5,23,,,,,,,,,R80,4,6,116,59,,,,,,,,,0,0,,,2019
69,34,28.5,18,,,,,,,,,R81,11.5,73,148,65,180,70,,,,,,,0,0,,,2019
69,34,28.5,9,15,3.5,,,,,,,R82,7,96,142,62,210,63,120,67,,,,,0,0,,,2019
69,34,28.5,9,15,17,,,,,,,R83,7.5,46,136,67,154,64.5,,,,,,,0,0,,,2019
69,34,28.5,9,30,4,,,,,,,R84,13.5,106,184,59,212,72.5,210,72.5,156,66,192,69,0,0,150,63.5,2019
69,34,28.5,9,30,20,,,,,,,R85,17,90,186,70,162,66.5,218,67.5,184,62.5,,,0,0,,,2019
69,34,28.5,9,25,8,,,,,,,R86,15,128,232,69,202,70,,,,,,,0,0,,,2019
69,34,32,85,,,,,,,,,R87,4.5,13,146,64,234,72.5,202,70.5,186,70,,,0,0,232,71,2019
69,34,32,13,15,5.5,,,,,,,R88,11,63,58,36,,,,,,,,,0,0,,,2019
69,34,32,17,,,,,,,,,R89,15,60,77,39,,,,,,,,,0,0,,,2019
69,34,32,3.5,,,,,,,,,R90,5,4,160,64,,,,,,,,,0,0,,,2019
69,34,32,25,18,2.5,,,,,,,R91,7,67,146,63,118,69,152,69,126,55,,,0,0,,,2019
69,34,32,25,18,17,,,,,,,R92,7.5,40,110,58,120,54,,,,,,,0,0,,,2019
69,34,32,25,18,41,,,,,,,R93,5,29,180,67,100,49,,,,,,,0,0,,,2019
69,34,32,14,,,,,,,,,R94,5.5,43.5,160,67,,,,,,,,,0,0,,,2019
69,34,32,6,,,,,,,,,R95,10,88.5,114,55,102,54,86,48,,,,,0,0,,,2019
69,34,32,27,47,5,,,,,,,R96,9,96,226,69,136,72,,,,,,,0,0,,,2019
69,34,32,23,,,,,,,,,R97,9,49,152,73,142,65,136,52,,,,,0,0,,,2019
69,34,32,35,20,20,,,,,,,R98,8,28,152,68,128,56,,,,,,,0,0,,,2019
69,34,32,35,20,2.5,,,,,,,R99,7,37,162,72,134,62,,,,,,,0,0,,,2019
69,34,32,6,30,10.5,,,,,,,R100,10,93,172,62,162,66,140,70,218,70,134,60,0,0,136,60,2019
69,34,32,6,30,0,,,,,,,R101,20,99,86,42,164,65,174,70,,,,,0,0,,,2019
69,34,32,3,42.5,16,,,,,,,R102,6,54,72,49,,,,,,,,,0,0,,,2019
69,34,32,3,42.5,24,23,6,,,,,R103,13.5,92,132,64,150,67,132,62.5,154,65,,,0,0,,,2019
69,34,32,3,42.5,0,,,,,,,R104,9,82.5,170,67,,,,,,,,,0,0,,,2019
69,34,32,3,42.5,0,30,9,16,9,,,R105,12,72,124,61,148,62.5,,,,,,,0,0,,,2019
69,34,32,3,42.5,0,30,-5,,,,,R106,18,118,190,70.5,,,,,,,,,0,0,,,2019
55.5,51,27.3,57,,,,,,,,,R1,6.75,52,110,60,,,,,,,,,0,0,,,2019
55.5,51,27.3,57,,,,,,,,,R2,6.28,61.5,,,,,,,,,,,0,0,,,2019
55.5,51,27.3,57,46.92,35,,,,,,,R3,7.63,44,174,68,84,51,,,,,,,0,0,,,2019
55.5,51,27.3,57,46.92,22,18.65,1.5,,,,,R4,7.03,74.5,128,62,56,45,98,55,,,,,0,0,,,2019
55.5,51,27.3,57,46.92,22,13.19,14.5,,,,,R5,6.96,31.5,118,60,86,54,,,,,,,0,0,,,2019
55.5,51,27.3,57,46.92,22,,,,,,,R6,7.7,55,168,68,,,,,,,,,0,0,,,2019
55.5,51,27.3,57,46.92,0,,,,,,,R7,10.44,87,112,63,118,56,,,,,,,0,0,,,2019
55.5,51,27.3,57,46.92,14,,,,,,,R8,9.4,180,130,60.5,162,66.5,242,78,214,77.5,,,0,0,130,60.5,2019
55.5,51,27.3,57,46.92,14,,,,,,,R9,,,,,,,,,,,,,0,0,,,2019
55.5,51,27.3,57,46.92,14,,,,,,,R10,10.69,105,142,64,170,60,172,63,238,72,148,60.5,0,0,150,60.5,2019
55.5,51,27.3,57,46.92,17,17.3,27.5,8.89,25.5,,,R11,6.75,61,260,79,128,62,156,65,130,59,,,0,0,,,2019
55.5,51,27.3,57,46.92,17,17.3,-24.5,,,,,R12,7.99,60,128,61,134,62,,,,,,,0,0,,,2019
55.5,51,27.3,71.5,,,,,,,,,R13,5.06,50,104,58,66,46,68,49,,,,,0,0,,,2019
55.5,51,27.3,8.5,,,,,,,,,R14,6.73,39.5,80,60,136,45,,,,,,,0,0,,,2019
55.5,51,27.3,26,,,,,,,,,R15,4.64,34,104,58,142,63,,,,,,,0,0,,,2019
55.5,51,27.3,-3,,,,,,,,,R16,5.06,12,104,53,92,55,86,52,,,,,0,0,,,2019
55.5,51,27.3,21,8.21,35,,,,,,,R17,8.32,32.5,134,62,132,63,130,60.5,,,,,0,0,,,2019
55.5,51,27.3,21,8.21,0,,,,,,,R18,6.42,77,130,62,144,65,136,61,,,,,0,0,,,2019
55.5,51,27.3,21,8.21,0,,,,,,,R19,10.82,137,166,69,222,75,170,68,188,72,,,0,0,74,55,2019
55.5,51,27.3,21,8.21,-28.5,,,,,,,R20,5.42,48,114,58,,,,,,,,,0,0,,,2019
55.5,51,31.5,42,18.5,31.5,,,,,,,R21,6.21,60.5,136,61,122,61,,,,,,,0,0,,,2019
55.5,51,31.5,42,18.5,10.5,15.86,62,7.06,13,,,R22,7.1,43,146,65,14,62,,,,,,,0,0,,,2019
55.5,51,31.5,42,18.5,10.5,15.86,-28,,,,,R23,6.85,69.5,168,67.5,82,47,88,55,,,,,0,0,,,2019
55.5,51,31.5,42,18.5,19,,,,,,,R24,8.03,64,141,61,108,58,132,62,,,,,0,0,,,2019
55.5,51,31.5,42,18.5,0,,,,,,,R25,6.87,58,180,66,,,,,,,,,0,0,,,2019
55.5,51,31.5,42,18.5,68,,,,,,,R26,5.71,17.5,136,64,,,,,,,,,0,0,,,2019
55.5,51,31.5,42,18.5,-5.5,19.21,20.5,,,,,R27,5.02,10.5,240,79.5,,,,,,,,,0,0,,,2019
55.5,51,31.5,42,18.5,-5.5,19.21,5,,,,,R28,6.2,41.5,218,74,,,,,,,,,0,0,,,2019
55.5,51,31.5,42,18.5,-5.5,25.83,15.5,,,,,R29,5.02,1.5,142,65,,,,,,,,,0,0,,,2019
55.5,51,31.5,42,18.5,-5.5,25.83,29,,,,,R30,7.04,35.5,160,69.5,172,62,,,,,,,0,0,,,2019
55.5,51,31.5,42,18.5,-5.5,25.83,7.5,,,,,R31,5.02,1.5,188,73,,,,,,,,,0,0,,,2019
55.5,51,31.5,42,18.5,-5.5,25.83,3.5,,,,,R32,10.69,102,178,70.5,,,,,,,,,0,0,,,2019
55.5,51,31.5,42,18.5,-5.5,25.83,8,,,,,R33,9.37,72.5,162,69,,,,,,,,,0,0,,,2019
55.5,51,31.5,42,18.5,-5.5,25.83,3,,,,,R34,6.82,53,136,64,160,62,132,62.5,,,,,0,0,,,2019
55.5,51,31.5,42,18.5,-5.5,25.83,9,,,,,R35,13.43,94.5,126,66,120,58,230,76.5,,,,,0,0,,,2019
55.5,51,31.5,29,12.28,13.5,,,,,,,R36,5.84,46.5,126,59,112,57,134,55,116,61,,,0,0,,,2019
55.5,51,31.5,8.5,,,,,,,,,R37,7.32,76,,,,,,,,,,,0,0,,,2019
55.5,51,31.5,27,10.75,7,,,,,,,R38,6.28,2.5,132,62,94,52,126,58,,,,,0,0,,,2019
55.5,51,31.5,27,10.75,23,,,,,,,R39,4.93,24,,,,,,,,,,,0,0,,,2019
55.5,51,31.5,19,44.53,4,8.77,6.5,,,,,R40,7.72,52.5,154,57,122,62,,,,,,,0,0,,,2019
55.5,51,31.5,4.5,,,,,,,,,R41,8.55,64,146,54,98,55.5,,,,,,,0,0,,,2019
55.5,51,31.5,0,,,,,,,,,R42,6.51,30,92,56,56,48,,,,,,,0,0,,,2019
55.5,51,31.5,0,,,,,,,,,R43,4.64,37,48,57,,,,,,,,,0,0,,,2019
55.5,51,31.5,15.5,21.19,43,,,,,,,R44,6.31,70,204,73,,,,,,,,,0,0,,,2019
55.5,51,31.5,15.5,21.19,12.5,,,,,,,R45,6.96,62,134,60.5,148,64,,,,,,,0,0,,,2019
55.5,51,31.5,15.5,21.19,23,29.12,4,,,,,R46,7.4,68.5,110,64,84,49,,,,,,,0,0,,,2019
55.5,51,31.5,22.5,,,,,,,,,R47,8.37,75,132,58,132,61,122,56,120,52,,,0,0,,,2019
55.5,51,31.5,7,,,,,,,,,R48,7.8,84,136,62,96,55,98,54,,,,,0,0,,,2019
55.5,51,31.5,7,28.56,51,,,,,,,R49,10.64,68,164,65.5,,,,,,,,,0,0,,,2019
55.5,51,31.5,7,28.56,5.5,,,,,,,R50,13.27,28.5,142,62,148,64,,,,,,,0,0,,,2019
55.5,51,27.5,71.5,,,,,,,,,R51,5.11,35,122,60,114,58,,,,,,,0,0,,,2019
55.5,51,27.5,28,,,,,,,,,R52,18.52,172,118,59,170,68,166,66,172,65.5,208,71,0,0,204,71,2019
55.5,51,27.5,32,,,,,,,,,R53,8.74,99,126,60,142,64,128,61,104,58,,,0,0,,,2019
55.5,51,27.5,0,14.75,9,,,,,,,R54,5.92,60.5,,,,,,,,,,,0,0,,,2019
55.5,51,27.5,61,17.53,22,,,,,,,R55,9.64,72,242,79,184,69,,,,,,,0,0,,,2019
55.5,51,27.5,7,,,,,,,,,R56,10.02,55.5,174,69,160,66,,,,,,,0,0,,,2019
55.5,51,27.5,25,16.85,6,11.48,3,,,,,R57,9.48,83.5,208,72,152,66.5,,,,,,,0,0,,,2019
55.5,51,27.5,37,,,,,,,,,R58,8.58,79.5,118,58,152,65,188,68,156,65,,,0,0,,,2019
55.5,51,27.5,0,,,,,,,,,R59,6.82,72,136,62,162,66.5,110,52,,,,,0,0,,,2019
55.5,51,27.5,0,,,,,,,,,R60,8.34,81,240,76,196,69,,,,,,,0,0,,,2019
55.5,51,29.3,28,46.46,70,16.42,3,,,,,R61,5.33,4.5,128,63.5,,,,,,,,,0,0,,,2019
55.5,51,29.3,28,46.46,70,16.42,40,11.43,32,,,R62,6.1,4,122,61,,,,,,,,,0,0,,,2019
55.5,51,29.3,28,46.46,70,16.42,0,,,,,R63,5.84,43,160,66,,,,,,,,,0,0,,,2019
55.5,51,29.3,28,46.46,70,16.42,13,,,,,R64,9.5,83,,,,,,,,,,,0,0,,,2019
55.5,51,29.3,28,46.46,70,16.42,0,12,18,,,R65,10,65.5,156,66,144,61,,,,,,,0,0,,,2019
55.5,51,29.3,28,46.46,70,16.42,22.5,40,3,,,R66,5,43,106,60,,,,,,,,,0,0,,,2019
55.5,51,29.3,28,46.46,70,16.42,22.5,40,10,,,R67,5,38,132,55,,,,,,,,,0,0,,,2019
55.5,51,29.3,28,46.46,70,16.42,22.5,40,13,,,R68,12,92,190,71.5,142,64.5,138,64,156,64,66,58,0,0,88,172,2019
55.5,51,29.3,28,46.46,70,16.42,22.5,40,13,14.5,39,R69,6,25.5,124,60.5,78,60,116,62,,,,,0,0,,,2019
55.5,51,29.3,28,46.46,70,16.42,22.5,40,13.5,,,R70,7,50.5,140,64,,,,,,,,,0,0,,,2019
55.5,51,29.3,28,46.46,70,16.42,22.5,40,12,,,R71,7,29,140,62,,,,,,,,,0,0,,,2019
55.5,51,29.3,28,46.46,70,16.42,22.5,40,6,,,R72,9,33,122,61,136,63,,,,,,,0,0,,,2019
55.5,51,29.3,28,46.46,70,16.42,22.5,40,11,,,R73,7,40,124,64,142,62,136,63,,,,,0,0,,,2019
55.5,51,29.3,28,46.46,70,16.42,22.5,40,5,,,R74,7,28,186,68.5,212,73.5,,,,,,,0,0,,,2019
55.5,51,29.3,28,46.46,70,16.42,22.5,40,3.5,,,R75,15,80,206,75,174,71,148,66,,,,,0,0,,,2019
55.5,51,29.3,28,46.46,68,14,1.5,,,,,R76,6,48,150,58,,,,,,,,,0,0,,,2019
55.5,51,29.3,28,46.46,10,9,4.5,,,,,R77,7,38,146,62,122,60,,,,,,,0,0,,,2019
55.5,51,29.3,28,46.46,10,,,,,,,R78,5,40,190,70,,,,,,,,,0,0,,,2019
55.5,51,29.3,28,46.46,14.5,,,,,,,R79,10,31,166,67.5,,,,,,,,,0,0,,,2019
55.5,51,29.3,28,46.46,42,,,,,,,R80,5,44,158,53,,,,,,,,,0,0,,,2019
55.5,51,29.3,28,46.46,30,,,,,,,R81,8.5,62.5,210,76,200,75,130,60,,,,,0,0,,,2019
55.5,51,29.3,28,46.46,0,,,,,,,R82,6,35,216,81,,,,,,,,,0,0,,,2019
55.5,51,29.3,28,46.46,12,55,32,,,,,R83,10,104,148,65,142,63,140,61,102,68,,,0,0,,,2019
55.5,51,29.3,28,46.46,12,55,0,,,,,R84,9,41,124,60.05,118,60.05,166,66.5,,,,,0,0,,,2019
55.5,51,29.3,28,46.46,12,55,5.5,,,,,R85,26,68,196,73,,,,,,,,,0,0,,,2019
55.5,51,29.3,28,46.46,12,55,5.5,26,38,,,R86,10,21,178,71.5,244,76.5,,,,,,,0,0,,,2019
