,DTronc,LTronc,DChar,LChar,DChar1,LChar1,DChar2,LChar2,DChar3,LChar3,Sum
1629,77,40.0,37.0,274.5,54.8,37.0,25.15,8.0,21.3,34.0,0.4406559960091594
1630,77,40.0,37.0,274.5,54.8,45.0,47.38,2.0,17.24,13.0,0.43618137036650373
1631,77,40.0,37.0,274.5,54.8,45.0,47.38,10.0,37.9,4.0,0.4342866358431522
1632,77,45.0,25.5,67.0,40.32,6.0,,,,,0.42302868069549404
1633,77,45.0,25.5,67.0,40.32,34.5,,,,,0.3685693160272622
1634,77,45.0,25.5,67.0,40.32,90.0,,,,,0.492129962040156
1635,77,45.0,25.5,67.0,40.32,93.6,,,,,0.3288135071510795
1636,77,45.0,25.5,67.0,40.32,141.6,,,,,0.45258786829445097
1637,77,45.0,25.5,67.0,40.32,145.6,,,,,0.4481666222860601
1638,77,45.0,25.5,80.0,,,,,,,0.4159763613026871
1639,77,45.0,25.5,118.0,,,,,,,0.4149407660112121
1640,77,45.0,25.5,142.5,,,,,,,0.43618137036650373
1641,77,45.0,25.5,186.5,,,,,,,0.4975233253822299
1642,77,45.0,25.5,186.5,20.29,3.0,13.62,1.0,,,0.4293123419647734
1643,77,45.0,25.5,186.5,20.29,3.0,13.62,3.0,,,0.4342866358431522
1644,77,45.0,25.5,196.5,42.6,1.0,,,,,0.43518963364485974
1645,77,45.0,25.5,199.5,,,,,,,0.454264591222987
1646,77,45.0,25.5,207.0,7.22,4.0,,,,,0.43618137036650373
1647,77,45.0,25.5,209.0,43.6,47.0,33.0,10.0,14.26,32.0,0.43618137036650373
1648,77,45.0,25.5,209.0,43.6,47.0,33.0,10.0,14.26,37.0,0.43518963364485974
1649,77,45.0,25.5,209.0,43.6,47.0,33.0,10.0,14.26,45.0,0.5586977724958354
1650,77,45.0,25.5,209.0,43.6,47.0,33.0,13.0,,,0.43618137036650373
1651,77,45.0,25.5,209.0,43.6,61.0,21.04,5.0,15.76,21.0,0.43618137036650373
1652,77,46.5,38.0,50.0,14.41,2.0,,,,,0.3588585459597498
1653,77,46.5,38.0,59.0,87.6,33.0,29.4,4.0,10.4,2.0,0.45347211749612926
1654,77,46.5,38.0,59.0,87.6,33.0,29.4,4.0,10.4,6.0,0.5380679232002571
1655,77,46.5,38.0,59.0,87.6,33.0,29.4,4.0,10.4,13.0,0.4128905710764639
1656,77,46.5,38.0,59.0,87.6,46.0,15.08,7.0,10.4,5.0,0.43618137036650373
1657,77,46.5,38.0,59.0,87.6,94.0,16.3,3.0,,,0.43626633032939977
1658,77,46.5,38.0,59.0,87.6,106.0,,,,,0.4450835580832767
1659,77,46.5,38.0,59.0,87.6,115.0,9.45,1.0,,,0.43618137036650373
1660,77,46.5,38.0,59.0,87.6,131.0,51.18,13.5,,,0.4406559960091594
1661,77,46.5,38.0,59.0,87.6,131.0,51.18,31.5,,,0.4342866358431522
1662,77,46.5,38.0,59.0,87.6,131.0,51.18,47.0,,,0.505111446745774
1663,77,46.5,38.0,59.0,87.6,131.0,51.18,57.0,28.29,15.0,0.34425288689334865
1664,77,46.5,38.0,59.0,87.6,136.0,16.0,2.5,,,0.4406559960091594
1665,77,46.5,38.0,59.0,87.6,180.0,69.49,23.0,13.83,4.0,0.4342866358431522
1666,77,46.5,38.0,59.0,87.6,180.0,69.49,28.0,51.5,11.0,0.5100291355202502
1667,77,46.5,38.0,59.0,87.6,180.0,69.49,28.0,51.5,34.0,0.43518963364485974
1668,77,46.5,38.0,59.0,87.6,180.0,69.49,28.0,51.5,40.0,0.4293123419647734
1669,77,46.5,38.0,95.0,18.47,2.0,12.85,8.0,,,0.43618137036650373
1670,77,46.5,38.0,133.0,14.6,2.0,,,,,0.4342866358431522
1671,77,46.5,38.0,196.0,27.3,5.0,,,,,0.4270963483639826
1672,77,46.5,38.0,199.0,17.8,14.0,,,,,0.42576626317841004
1673,77,46.5,38.0,199.0,17.8,24.5,,,,,0.38146561766196585
1674,77,46.5,38.0,229.0,17.9,3.0,,,,,0.4264107413701237
1675,77,46.5,38.0,242.0,50.3,13.0,,,,,0.4428729350790812
1676,77,46.5,38.0,242.0,50.3,3.0,,,,,0.440564605577918
1677,77,46.5,38.0,242.0,50.3,12.0,36.6,3.0,,,0.47765929867310175
1678,77,46.5,38.0,242.0,50.3,12.0,36.6,18.0,,,0.43518963364485974
1679,77,46.5,38.0,242.0,50.3,12.0,36.6,25.0,,,0.43803817928740885
1680,77,46.5,38.0,242.0,50.3,12.0,36.6,25.0,,,0.46818223457261876
1681,77,46.5,38.0,244.0,54.27,4.0,,,,,0.41491550174830705
1682,77,46.5,38.0,244.0,54.27,15.0,15.94,2.0,,,0.47930482631658533
1683,77,46.5,38.0,244.0,54.27,26.0,27.2,12.0,19.24,1.0,0.43618137036650373
1684,77,46.5,38.0,244.0,54.27,43.0,27.2,29.0,,,0.41624187555082426
1685,77,46.5,38.0,244.0,54.27,43.0,27.2,32.0,21.5,5.5,0.43618137036650373
1686,77,46.5,38.0,244.0,54.27,43.0,27.2,32.0,21.5,10.0,0.42071341059739176
1687,77,46.5,38.0,244.0,54.27,43.0,27.2,36.5,9.0,3.0,0.47595731148166065
1688,77,46.5,38.0,244.0,54.27,43.0,50.18,11.0,11.0,2.0,0.44503026364354237
1689,77,46.5,38.0,244.0,54.27,43.0,50.18,15.0,14.6,2.0,0.43618137036650373
1690,77,46.5,38.0,244.0,54.27,43.0,50.18,15.0,47.3,2.0,0.47646259673976255
1691,77,35.0,38.0,89.0,72.3,4.0,29.5,53.0,,,0.4342866358431522
1692,77,35.0,38.0,89.0,72.3,4.0,29.5,57.5,,,0.4311349190457421
1693,77,35.0,38.0,89.0,72.3,4.0,29.5,108.5,,,0.43618137036650373
1694,77,35.0,38.0,89.0,72.3,4.0,29.5,119.0,,,0.3891114077454087
1695,77,35.0,38.0,89.0,72.3,4.0,29.5,124.0,,,0.42171411489606714
1696,77,35.0,38.0,89.0,72.3,81.0,69.23,2.5,17.23,3.5,0.43618137036650373
1697,77,35.0,38.0,89.0,72.3,81.0,69.23,39.0,13.15,4.0,0.4459776735024833
1698,77,35.0,38.0,89.0,72.3,81.0,69.23,39.0,13.15,5.5,0.43518963364485974
1699,77,35.0,38.0,89.0,72.3,81.0,69.23,47.0,60.0,2.0,0.4637673046299541
1700,77,35.0,38.0,89.0,72.3,81.0,69.23,47.0,60.0,2.0,0.43745098477201483
1701,77,35.0,38.0,89.0,72.3,81.0,69.23,47.0,60.0,28.0,0.43618137036650373
1702,77,35.0,38.0,89.0,72.3,81.0,69.23,47.0,60.0,35.0,0.43518963364485974
1703,77,35.0,38.0,89.0,72.3,81.0,69.23,47.0,60.0,35.0,0.4342866358431522
1704,77,35.0,38.0,89.0,72.3,81.0,69.23,47.0,60.0,46.0,0.3926069181154775
1705,77,35.0,38.0,89.0,72.3,81.0,69.23,47.0,60.0,46.0,0.3908735900830388
1706,77,35.0,38.0,89.0,72.3,81.0,69.23,47.0,60.0,57.0,0.43518963364485974
1707,77,35.0,38.0,89.0,72.3,81.0,69.23,47.0,60.0,57.0,0.43293858782001615
1708,77,35.0,38.0,89.0,72.3,81.0,69.23,47.0,60.0,57.0,0.43518963364485974
1709,77,35.0,38.0,162.0,42.0,2.5,7.34,11.0,,,0.45498797327043483
1710,77,35.0,38.0,183.0,57.6,30.0,,,,,0.43618137036650373
1711,77,35.0,38.0,183.0,57.6,110.5,46.0,6.0,22.26,3.5,0.4238714434605282
1712,77,35.0,38.0,183.0,57.6,110.5,46.0,6.0,22.26,7.5,0.4557675753782062
1713,77,35.0,38.0,183.0,57.6,110.5,46.0,6.0,22.26,7.5,0.4342866358431522
1714,77,35.0,38.0,183.0,57.6,110.5,46.0,15.5,35.4,21.0,0.43518963364485974
1715,77,35.0,38.0,183.0,57.6,110.5,46.0,15.5,35.4,30.0,0.43518963364485974
1716,77,35.0,38.0,183.0,57.6,110.5,46.0,15.5,35.4,39.5,0.43618137036650373
1717,77,35.0,38.0,195.0,35.05,4.0,20.0,11.5,,,0.4327139354773103
1718,77,35.0,38.0,195.0,35.05,4.0,20.0,21.5,,,0.4120985364343893
1719,77,35.0,38.0,227.0,25.8,2.0,,,,,0.4459332614452499
1720,77,35.0,38.0,270.5,69.5,8.0,,,,,0.4459776735024833
1721,77,35.0,38.0,270.5,69.5,14.0,,,,,0.43518963364485974
1722,77,35.0,38.0,270.5,69.5,14.0,21.46,12.5,,,0.43518963364485974
1723,77,35.0,38.0,270.5,69.5,14.0,21.46,44.5,21.7,3.0,0.4342866358431522
1724,77,35.0,38.0,270.5,69.5,14.0,21.46,44.5,19.9,2.0,0.454188558946638
1725,77,35.0,38.0,270.5,69.5,14.0,21.46,44.5,35.24,14.0,0.43618137036650373
1726,77,35.0,38.0,270.5,69.5,14.0,21.46,44.5,35.24,14.0,0.44945150965193337
1727,77,40.0,37.0,45.0,24.09,53.0,22.24,3.0,13.3,0.0,0.38942386047706967
1728,77,40.0,37.0,45.0,24.09,56.0,14.5,27.0,,,0.39283453596925705
1729,77,40.0,37.0,45.0,24.09,126.0,25.3,0.5,,,0.4517036190927728
1730,77,40.0,37.0,45.0,24.09,126.0,25.3,0.5,,,0.384331724885018
1731,77,40.0,37.0,45.0,24.09,134.0,47.3,32.0,45.3,4.0,0.46405701952500045
1732,77,40.0,37.0,45.0,24.09,134.0,47.3,32.0,45.3,34.0,0.4270294763236646
1733,77,40.0,37.0,45.0,24.09,134.0,47.3,32.0,45.3,34.0,0.4443986570709151
1734,77,40.0,37.0,45.0,24.09,134.0,47.3,32.0,45.3,34.0,0.4469250833614242
1735,77,40.0,37.0,45.0,24.09,134.0,47.3,32.0,45.3,41.5,0.44309103186842713
1736,77,40.0,37.0,45.0,24.09,134.0,47.3,32.0,45.3,44.5,0.43618137036650373
1737,77,40.0,37.0,75.0,19.9,5.0,,,,,0.3885800340960396
1738,77,40.0,37.0,113.0,17.11,68.0,,,,,0.4174073821991112
1739,77,40.0,37.0,113.0,17.11,71.0,,,,,0.43302973876362383
1740,77,40.0,37.0,156.0,15.02,1.0,,,,,0.3719915190725565
1741,77,40.0,37.0,193.0,,,,,,,0.5445120102153952
1742,77,40.0,37.0,221.5,19.29,3.0,,,,,0.43397714862256476
1743,77,40.0,37.0,221.5,30.0,46.0,19.0,3.5,11.08,3.0,0.47507306227998247
1744,77,40.0,37.0,234.5,34.7,4.0,,,,,0.43839839463095587
1745,77,40.0,37.0,258.5,,,,,,,0.43524036176781944
1746,77,40.0,37.0,260.5,34.5,3.0,,,,,0.46427258988805586
1747,77,40.0,37.0,274.5,51.5,5.0,,,,,0.43618137036650373
1748,77,40.0,37.0,274.5,54.8,37.0,25.15,8.0,21.3,31.0,0.43518963364485974
1749,77,40.0,37.0,274.5,54.8,37.0,25.15,8.0,21.3,34.0,0.4406559960091594
1750,77,40.0,37.0,274.5,54.8,45.0,47.38,2.0,17.24,13.0,0.43618137036650373
1751,77,40.0,37.0,274.5,54.8,45.0,47.38,10.0,37.9,4.0,0.4342866358431522
1752,77,45.0,25.5,67.0,40.32,6.0,,,,,0.42302868069549404
1753,77,45.0,25.5,67.0,40.32,34.5,,,,,0.3685693160272622
1754,77,45.0,25.5,67.0,40.32,90.0,,,,,0.492129962040156
1755,77,45.0,25.5,67.0,40.32,93.6,,,,,0.3288135071510795
1756,77,45.0,25.5,67.0,40.32,141.6,,,,,0.45258786829445097
1757,77,45.0,25.5,67.0,40.32,145.6,,,,,0.4481666222860601
1758,77,45.0,25.5,80.0,,,,,,,0.4159763613026871
1759,77,45.0,25.5,118.0,,,,,,,0.4149407660112121
1760,77,45.0,25.5,142.5,,,,,,,0.43618137036650373
1761,77,45.0,25.5,186.5,,,,,,,0.4975233253822299
1762,77,45.0,25.5,186.5,20.29,3.0,13.62,1.0,,,0.4293123419647734
1763,77,45.0,25.5,186.5,20.29,3.0,13.62,3.0,,,0.4342866358431522
1764,77,45.0,25.5,196.5,42.6,1.0,,,,,0.43518963364485974
1765,77,45.0,25.5,199.5,,,,,,,0.454264591222987
1766,77,45.0,25.5,207.0,7.22,4.0,,,,,0.43618137036650373
1767,77,45.0,25.5,209.0,43.6,47.0,33.0,10.0,14.26,32.0,0.43618137036650373
1768,77,45.0,25.5,209.0,43.6,47.0,33.0,10.0,14.26,37.0,0.43518963364485974
1769,77,45.0,25.5,209.0,43.6,47.0,33.0,10.0,14.26,45.0,0.5586977724958354
1770,77,45.0,25.5,209.0,43.6,47.0,33.0,13.0,,,0.43618137036650373
1771,77,45.0,25.5,209.0,43.6,61.0,21.04,5.0,15.76,21.0,0.43618137036650373
1772,77,46.5,38.0,50.0,14.41,2.0,,,,,0.3588585459597498
1773,77,46.5,38.0,59.0,87.6,33.0,29.4,4.0,10.4,2.0,0.45347211749612926
1774,77,46.5,38.0,59.0,87.6,33.0,29.4,4.0,10.4,6.0,0.5380679232002571
1775,77,46.5,38.0,59.0,87.6,33.0,29.4,4.0,10.4,13.0,0.4128905710764639
1776,77,46.5,38.0,59.0,87.6,46.0,15.08,7.0,10.4,5.0,0.43618137036650373
1777,77,46.5,38.0,59.0,87.6,94.0,16.3,3.0,,,0.43626633032939977
1778,77,46.5,38.0,59.0,87.6,106.0,,,,,0.4450835580832767
1779,77,46.5,38.0,59.0,87.6,115.0,9.45,1.0,,,0.43618137036650373
1780,77,46.5,38.0,59.0,87.6,131.0,51.18,13.5,,,0.4406559960091594
1781,77,46.5,38.0,59.0,87.6,131.0,51.18,31.5,,,0.4342866358431522
1782,77,46.5,38.0,59.0,87.6,131.0,51.18,47.0,,,0.505111446745774
1783,77,46.5,38.0,59.0,87.6,131.0,51.18,57.0,28.29,15.0,0.34425288689334865
1784,77,46.5,38.0,59.0,87.6,136.0,16.0,2.5,,,0.4406559960091594
1785,77,46.5,38.0,59.0,87.6,180.0,69.49,23.0,13.83,4.0,0.4342866358431522
1786,77,46.5,38.0,59.0,87.6,180.0,69.49,28.0,51.5,11.0,0.5100291355202502
1787,77,46.5,38.0,59.0,87.6,180.0,69.49,28.0,51.5,34.0,0.43518963364485974
1788,77,46.5,38.0,59.0,87.6,180.0,69.49,28.0,51.5,40.0,0.4293123419647734
1789,77,46.5,38.0,95.0,18.47,2.0,12.85,8.0,,,0.43618137036650373
1790,77,46.5,38.0,133.0,14.6,2.0,,,,,0.4342866358431522
1791,77,46.5,38.0,196.0,27.3,5.0,,,,,0.4270963483639826
1792,77,46.5,38.0,199.0,17.8,14.0,,,,,0.42576626317841004
1793,77,46.5,38.0,199.0,17.8,24.5,,,,,0.38146561766196585
1794,77,46.5,38.0,229.0,17.9,3.0,,,,,0.4264107413701237
1795,77,46.5,38.0,242.0,50.3,13.0,,,,,0.4428729350790812
1796,77,46.5,38.0,242.0,50.3,3.0,,,,,0.440564605577918
1797,77,46.5,38.0,242.0,50.3,12.0,36.6,3.0,,,0.47765929867310175
1798,77,46.5,38.0,242.0,50.3,12.0,36.6,18.0,,,0.43518963364485974
1799,77,46.5,38.0,242.0,50.3,12.0,36.6,25.0,,,0.43803817928740885
1800,77,46.5,38.0,242.0,50.3,12.0,36.6,25.0,,,0.46818223457261876
1801,77,46.5,38.0,244.0,54.27,4.0,,,,,0.41491550174830705
1802,77,46.5,38.0,244.0,54.27,15.0,15.94,2.0,,,0.47930482631658533
1803,77,46.5,38.0,244.0,54.27,26.0,27.2,12.0,19.24,1.0,0.43618137036650373
1804,77,46.5,38.0,244.0,54.27,43.0,27.2,29.0,,,0.41624187555082426
1805,77,46.5,38.0,244.0,54.27,43.0,27.2,32.0,21.5,5.5,0.43618137036650373
1806,77,46.5,38.0,244.0,54.27,43.0,27.2,32.0,21.5,10.0,0.42071341059739176
1807,77,46.5,38.0,244.0,54.27,43.0,27.2,36.5,9.0,3.0,0.47595731148166065
1808,77,46.5,38.0,244.0,54.27,43.0,50.18,11.0,11.0,2.0,0.44503026364354237
1809,77,46.5,38.0,244.0,54.27,43.0,50.18,15.0,14.6,2.0,0.43618137036650373
1810,77,46.5,38.0,244.0,54.27,43.0,50.18,15.0,47.3,2.0,0.47646259673976255
1811,77,35.0,38.0,89.0,72.3,4.0,29.5,53.0,,,0.4342866358431522
1812,77,35.0,38.0,89.0,72.3,4.0,29.5,57.5,,,0.4311349190457421
1813,77,35.0,38.0,89.0,72.3,4.0,29.5,108.5,,,0.43618137036650373
1814,77,35.0,38.0,89.0,72.3,4.0,29.5,119.0,,,0.3891114077454087
1815,77,35.0,38.0,89.0,72.3,4.0,29.5,124.0,,,0.42171411489606714
1816,77,35.0,38.0,89.0,72.3,81.0,69.23,2.5,17.23,3.5,0.43618137036650373
1817,77,35.0,38.0,89.0,72.3,81.0,69.23,39.0,13.15,4.0,0.4459776735024833
1818,77,35.0,38.0,89.0,72.3,81.0,69.23,39.0,13.15,5.5,0.43518963364485974
1819,77,35.0,38.0,89.0,72.3,81.0,69.23,47.0,60.0,2.0,0.4637673046299541
1820,77,35.0,38.0,89.0,72.3,81.0,69.23,47.0,60.0,2.0,0.43745098477201483
1821,77,35.0,38.0,89.0,72.3,81.0,69.23,47.0,60.0,28.0,0.43618137036650373
1822,77,35.0,38.0,89.0,72.3,81.0,69.23,47.0,60.0,35.0,0.43518963364485974
1823,77,35.0,38.0,89.0,72.3,81.0,69.23,47.0,60.0,35.0,0.4342866358431522
1824,77,35.0,38.0,89.0,72.3,81.0,69.23,47.0,60.0,46.0,0.3926069181154775
1825,77,35.0,38.0,89.0,72.3,81.0,69.23,47.0,60.0,46.0,0.3908735900830388
1826,77,35.0,38.0,89.0,72.3,81.0,69.23,47.0,60.0,57.0,0.43518963364485974
1827,77,35.0,38.0,89.0,72.3,81.0,69.23,47.0,60.0,57.0,0.43293858782001615
1828,77,35.0,38.0,89.0,72.3,81.0,69.23,47.0,60.0,57.0,0.43518963364485974
1829,77,35.0,38.0,162.0,42.0,2.5,7.34,11.0,,,0.45498797327043483
1830,77,35.0,38.0,183.0,57.6,30.0,,,,,0.43618137036650373
1831,77,35.0,38.0,183.0,57.6,110.5,46.0,6.0,22.26,3.5,0.4238714434605282
1832,77,35.0,38.0,183.0,57.6,110.5,46.0,6.0,22.26,7.5,0.4557675753782062
1833,77,35.0,38.0,183.0,57.6,110.5,46.0,6.0,22.26,7.5,0.4342866358431522
1834,77,35.0,38.0,183.0,57.6,110.5,46.0,15.5,35.4,21.0,0.43518963364485974
1835,77,35.0,38.0,183.0,57.6,110.5,46.0,15.5,35.4,30.0,0.43518963364485974
1836,77,35.0,38.0,183.0,57.6,110.5,46.0,15.5,35.4,39.5,0.43618137036650373
1837,77,35.0,38.0,195.0,35.05,4.0,20.0,11.5,,,0.4327139354773103
1838,77,35.0,38.0,195.0,35.05,4.0,20.0,21.5,,,0.4120985364343893
1839,77,35.0,38.0,227.0,25.8,2.0,,,,,0.4459332614452499
1840,77,35.0,38.0,270.5,69.5,8.0,,,,,0.4459776735024833
1841,77,35.0,38.0,270.5,69.5,14.0,,,,,0.43518963364485974
1842,77,35.0,38.0,270.5,69.5,14.0,21.46,12.5,,,0.43518963364485974
1843,77,35.0,38.0,270.5,69.5,14.0,21.46,44.5,21.7,3.0,0.4342866358431522
1844,77,35.0,38.0,270.5,69.5,14.0,21.46,44.5,19.9,2.0,0.454188558946638
1845,77,35.0,38.0,270.5,69.5,14.0,21.46,44.5,35.24,14.0,0.43618137036650373
1846,77,35.0,38.0,270.5,69.5,14.0,21.46,44.5,35.24,14.0,0.44945150965193337
1847,77,40.0,37.0,45.0,24.09,53.0,22.24,3.0,13.3,0.0,0.38942386047706967
1848,77,40.0,37.0,45.0,24.09,56.0,14.5,27.0,,,0.39283453596925705
1849,77,40.0,37.0,45.0,24.09,126.0,25.3,0.5,,,0.4517036190927728
1850,77,40.0,37.0,45.0,24.09,126.0,25.3,0.5,,,0.384331724885018
1851,77,40.0,37.0,45.0,24.09,134.0,47.3,32.0,45.3,4.0,0.46405701952500045
1852,77,40.0,37.0,45.0,24.09,134.0,47.3,32.0,45.3,34.0,0.4270294763236646
1853,77,40.0,37.0,45.0,24.09,134.0,47.3,32.0,45.3,34.0,0.4443986570709151
1854,77,40.0,37.0,45.0,24.09,134.0,47.3,32.0,45.3,34.0,0.4469250833614242
1855,77,40.0,37.0,45.0,24.09,134.0,47.3,32.0,45.3,41.5,0.44309103186842713
1856,77,40.0,37.0,45.0,24.09,134.0,47.3,32.0,45.3,44.5,0.43618137036650373
1857,77,40.0,37.0,75.0,19.9,5.0,,,,,0.3885800340960396
1858,77,40.0,37.0,113.0,17.11,68.0,,,,,0.4174073821991112
1859,77,40.0,37.0,113.0,17.11,71.0,,,,,0.43302973876362383
1860,77,40.0,37.0,156.0,15.02,1.0,,,,,0.3719915190725565
1861,77,40.0,37.0,193.0,,,,,,,0.5445120102153952
1862,77,40.0,37.0,221.5,19.29,3.0,,,,,0.43397714862256476
1863,77,40.0,37.0,221.5,30.0,46.0,19.0,3.5,11.08,3.0,0.47507306227998247
1864,77,40.0,37.0,234.5,34.7,4.0,,,,,0.43839839463095587
1865,77,40.0,37.0,258.5,,,,,,,0.43524036176781944
1866,77,40.0,37.0,260.5,34.5,3.0,,,,,0.46427258988805586
1867,77,40.0,37.0,274.5,51.5,5.0,,,,,0.43618137036650373
1868,77,40.0,37.0,274.5,54.8,37.0,25.15,8.0,21.3,31.0,0.43518963364485974
1869,77,40.0,37.0,274.5,54.8,37.0,25.15,8.0,21.3,34.0,0.4406559960091594
1870,77,40.0,37.0,274.5,54.8,45.0,47.38,2.0,17.24,13.0,0.43618137036650373
1871,77,40.0,37.0,274.5,54.8,45.0,47.38,10.0,37.9,4.0,0.4342866358431522
1872,75.0,34.0,34.5,51.0,73.5,9.5,12.3,40.0,6.0,52.0,0.3887324438018323
1873,75.0,34.0,34.5,51.0,73.5,11.5,,,,,0.42734527960997826
1874,75.0,34.0,34.5,68.0,29.4,34,,,,,0.4210292138837054
1875,75.0,34.0,34.5,68.0,29.4,71,10.9,34.0,,,0.4177863461426875
1876,75.0,34.0,34.5,94.0,37.7,0,14.1,27.0,10.0,44.7,0.3931536898102233
1877,75.0,34.0,34.5,96.5,23.5,55,,,,,0.43618137036650373
1878,75.0,34.0,34.5,125.0,65.4,4.5,,,,,0.43681937819938754
1879,75.0,34.0,34.5,188.0,66.8,0,26.2,0.0,13.2,12.7,0.4305033124731147
1880,75.0,34.0,34.5,188.0,66.8,0,26.2,0.0,13.2,20.7,0.42418724674684183
1881,75.0,34.0,34.5,188.0,66.8,0,26.2,0.0,13.2,43.2,0.4305033124731147
1882,75.0,34.0,34.5,188.0,66.8,0,,,,,0.43618137036650373
1883,75.0,34.0,34.5,188.0,66.8,0,,,,,0.4431354439256605
1884,75.0,34.0,34.5,190.5,106.3,7.5,73.1,0.0,20.4,21.0,0.41254066103522835
1885,75.0,34.0,34.5,190.5,106.3,7.5,73.1,0.0,20.4,44.0,0.4472790225297293
1886,75.0,34.0,34.5,190.5,106.3,7.5,73.1,3.5,,,0.3828551521217458
1887,75.0,34.0,34.5,190.5,106.3,16,76.1,2.5,23.5,15.5,0.4304292876626158
1888,75.0,34.0,34.5,190.5,106.3,50,76.1,2.5,23.5,15.5,0.40768064098065093
1889,75.0,34.0,34.5,190.5,106.3,50,76.1,2.5,23.3,15.5,0.508544860074576
1890,75.0,34.0,34.5,190.5,106.3,50,76.1,7.5,,,0.44629347678879694
1891,75.0,34.0,34.5,190.5,106.3,92,,,,,0.3442592889898431
1892,75.0,34.0,34.5,190.5,106.3,108,61.8,4.0,39.4,10.2,0.39820654239124165
1893,75.0,34.0,34.5,190.5,106.3,108,61.8,4.0,39.4,20.7,0.4336613453362511
1894,75.0,34.0,34.5,190.5,106.3,108,61.8,4.0,39.4,24.2,0.4354713301762515
1895,75.0,34.0,34.5,190.5,106.3,108,61.8,4.0,39.4,24.2,0.4826489905968573
1896,75.0,34.0,34.5,190.5,106.3,108,61.8,4.0,39.4,24.2,0.3786267386397957
1897,75.0,34.0,34.5,190.5,106.3,108,61.8,4.0,39.4,24.2,0.42734527960997826
1898,75.0,34.0,34.5,190.5,106.3,112,59.0,5.5,13.1,3.0,0.43618137036650373
1899,75.0,34.0,34.5,190.5,106.3,116.5,43.1,13.0,,,0.4548583014012567
1900,75.0,34.0,34.5,190.5,106.3,116.5,43.1,28.0,,,0.4336613453362511
1901,75.0,34.0,34.5,190.5,106.3,116.5,43.1,32.2,,,0.4630691868454113
1902,75.0,34.0,34.5,190.5,106.3,116.5,43.1,42.400000000000006,7.8,22.5,0.4526095425150698
1903,75.0,36.0,35.3,58.0,41.8,3.5,,,,,0.42418724674684183
1904,75.0,34.0,35.3,67.0,71.6,1,,,,,0.4649640065632933
1905,75.0,34.0,35.3,67.0,71.6,25,37.4,24.1,,,0.43681937819938754
1906,75.0,34.0,35.3,67.0,71.6,25,37.4,67.30000000000001,,,0.3640997874693681
1907,75.0,34.0,35.3,67.0,71.6,25,37.4,77.80000000000001,,,0.4171547395700602
1908,75.0,34.0,35.3,67.0,71.6,40,42.0,21.5,,,0.49572199826322483
1909,75.0,34.0,35.3,67.0,71.6,40,42.0,52.5,17.8,15.5,0.4399774110625241
1910,75.0,34.0,35.3,67.0,71.6,40,42.0,52.5,17.8,23.9,0.46010398650871576
1911,75.0,34.0,35.3,67.0,71.6,40,42.0,88.0,21.8,5.8,0.43618137036650373
1912,75.0,34.0,35.3,67.0,71.6,40,42.0,100.0,15.3,13.0,0.42734527960997826
1913,75.0,34.0,35.3,67.0,71.6,40,42.0,108.0,28.5,10.0,0.43618137036650373
1914,75.0,34.0,35.3,67.0,71.6,40,42.0,108.0,28.5,15.0,0.370415853195641
1915,75.0,34.0,35.3,67.0,71.6,40,42.0,108.0,28.2,15.0,0.4399774110625241
1916,75.0,34.0,35.3,67.0,71.6,40,42.0,108.0,28.2,15.0,0.43906813708557446
1917,75.0,34.0,35.3,67.0,71.6,40,42.0,108.0,28.2,15.0,0.44945150965193337
1918,75.0,34.0,35.3,141.5,31.4,11.5,12.5,10.5,,,0.34199355742741305
1919,75.0,34.0,35.3,141.5,31.4,11.5,12.5,23.5,,,0.2786400676382435
1920,75.0,34.0,35.3,179.0,50.2,0,7.7,7.0,,,0.43681937819938754
1921,75.0,34.0,35.3,179.0,50.2,2.5,16.1,1.0,,,0.4336613453362511
1922,75.0,34.0,35.3,201.5,103.5,0,57.3,29.5,44.4,20.0,0.49673716772109855
1923,75.0,34.0,35.3,201.5,103.5,0,57.3,29.5,44.4,23.5,0.4676832653802432
1924,75.0,34.0,35.3,201.5,103.5,0,57.3,29.5,44.4,29.5,0.45797705125335963
1925,75.0,34.0,35.3,201.5,103.5,1,9.8,73.0,,,0.4367939385098599
1926,75.0,34.0,35.3,201.5,103.5,1,9.8,86.5,,,0.477596138015839
1927,75.0,34.0,35.3,201.5,103.5,1,9.8,91.0,,,0.4592795474096477
1928,75.0,34.0,35.3,201.5,103.5,1,9.8,99.0,,,0.4100142347447192
1929,75.0,34.0,35.3,201.5,103.5,2.5,,,,,0.48726306913168915
1930,75.0,34.0,35.3,204.5,69.8,6,24.7,0.5,13.6,13.0,0.46136719965397033
1931,75.0,34.0,35.3,204.5,69.8,6,24.7,0.5,13.6,29.0,0.43357651045836965
1932,75.0,34.0,35.3,204.5,69.8,6,24.7,0.5,13.6,43.0,0.3525380366356361
1933,75.0,34.0,35.3,237.5,70.2,3,17.6,11.5,,,0.5111291735959945
1934,75.0,34.0,35.3,237.5,70.2,33.5,46.6,2.8,18.1,0.0,0.39169764413852787
1935,75.0,34.0,35.3,237.5,70.2,40.5,36.0,3.0,17.7,33.5,0.41787118102056897
1936,75.0,34.0,35.3,237.5,70.2,43.5,,,,,0.3032727239707077
1937,75.0,34.0,35.3,237.5,70.2,58.5,65.0,15.0,18.5,5.5,0.3639069549429273
