Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32
,Arbre N° : 8,,Ligne N° : 14,,Variété : Nectarinier N 46-28,,,,,Parcelle : 1314,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tronc,,charpant,,1 er ss charpant,,2 éme ss charpant,,3 éme ss charpant,,4éme charpant,,5éme charpant,,Rameaux,,,FRUIT 1,,FRUIT 2,,FRUIT 3,,FRUIT 4,,FRUIT 5,,FRUIT 6,,FRUIT 7,,,
Diam,Long,Diam,long,Diam,long,Diam,Long,Diam,Long,Diam,Long,Diam,Long,N° ram,Diam,Long,Poids,Diam,Poids,Diam,Poids,Diam,Poids,Diam,Poids,Diam,Poids,Diam,Poids,Diam,,
81,25,30,224.5,80,66.5,56.7,42,16.4,19,,,,,R94,6.8,52,120,59.78,,,,,,,,,,,,,1.0,
81,25,30,224.5,80,66.5,56.7,42,16.4,22,,,,,R95,5.5,35,160,68.49,140,62.88,,,,,,,,,,,2.0,
81,25,30,224.5,80,66.5,56.7,55.5,9.1,4.7,,,,,R96,7.6,60,160,68.62,80,65.66,110,59.68,,,,,,,,,3.0,
81,25,30,224.5,80,66.5,56.7,64.5,39.2,1.8,8.2,3,,,R97,7.5,53,110,61.23,,,,,,,,,,,,,1.0,
81,25,30,224.5,80,66.5,56.7,64.5,39.2,8.8,11,2.4,,,R98,4.5,27,90,60.16,,,,,,,,,,,,,1.0,
81,25,30,224.5,80,66.5,56.7,64.5,39.2,21.8,14.3,6,,,R99,6.5,51,130,63.62,100,59.43,,,,,,,,,,,2.0,
81,25,30,224.5,80,66.5,56.7,64.5,39.2,38.8,18.8,13,,,R100,4.7,20,120,60.9,,,,,,,,,,,,,1.0,
81,25,30,224.5,80,66.5,56.7,64.5,39.2,38.8,18.8,28,,,R101,7,52,100,61.69,80,54.14,120,63.55,80,56.14,,,,,,,4.0,
81,25,30,319.5,53.3,4,26,7,23.5,5.5,8.7,2,,,R102,5.3,26,180,67.34,180,69.74,,,,,,,,,,,2.0,
81,25,30,319.5,53.3,4,26,7,23.5,18.5,9.4,4,,,R103,5.8,35,,,,,,,,,,,,,,,0.0,
81,25,30,327.5,16.7,0,,,,,,,,,R104,6.2,56,90,53.55,80,57.81,80,52.53,,,,,,,,,3.0,
81,25,30,327.5,16.7,1,,,,,,,,,R105,10.7,74,160,67.83,,,,,,,,,,,,,1.0,51.0
81,21,36,62,9.3,6,,,,,,,,,R106,5.2,34,,,,,,,,,,,,,,,0.0,
81,21,36,153,40.2,21.5,,,,,,,,,R107,5.8,38,90,56.64,90,55.36,90,59.04,,,,,,,,,3.0,
81,21,36,153,40.2,35,,,,,,,,,R108,6.1,29,90,55.51,160,63.9,,,,,,,,,,,2.0,
81,21,36,153,40.2,38.8,,,,,,,,,R109,7.8,72,130,56.19,150,66.38,,,,,,,,,,,2.0,
81,21,36,153,40.2,47.8,,,,,,,,,R110,6,50,110,60.35,140,66.6,,,,,,,,,,,2.0,
